"","koi_fpflag_ss","koi_fpflag_nt","koi_fpflag_ec","koi_fpflag_co","koi_depth","koi_period","koi_teq","koi_model_snr","k8.cluster"
"77",-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.234978954737124,-0.284504014699959,-0.457698851870483,-0.0245998736619266,1
"78",1.67013359431523,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.28442745514097,-0.413245711078121,0.944922195029695,-0.217367676387353,6
"79",1.67013359431523,-0.360148364045629,-0.392772412055401,1.90969676528739,-0.297655075693143,-0.310915224663798,-0.309864756952984,-0.304499660122297,2
"80",-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.303518051451195,-0.400514358237659,0.238203107131405,-0.303679869952748,1
"81",-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.292478269279324,-0.35178339917705,-0.386786562438512,-0.289743437070411,1
"82",1.67013359431523,-0.360148364045629,2.5456773782306,1.90969676528739,-0.176763533270227,-0.424641805111714,0.843962325329939,0.00175052464501199,8
"83",-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.239343853968762,-0.312494692901402,-0.386786562438512,-0.134217530618791,1
"84",-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.290194630641537,-0.198718031729617,-0.928844910469343,-0.308013046563222,1
"85",-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.291392133860094,0.102157536649188,-1.03461239301194,-0.318787431648726,1
"86",-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.306848307902,-0.153573498142906,-0.582696785784466,-0.329210478090137,1
"87",-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.301857114487057,-0.339635879419056,-0.76899178344473,-0.330615832666507,1
"88",-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.205769456230098,-0.384888250616516,-0.154819242771216,0.085017783294938,1
"89",-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.296276749488585,-0.172158018920084,-0.718511848594852,-0.311643545885511,1
"90",-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.212664679762546,-0.411037246866381,0.535073200177115,0.58731493146587,1
"91",-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.0479361370179385,-0.203785823939407,-0.589908205048735,0.049532580241594,1
"92",-0.598677763004016,2.77627762328478,-0.392772412055401,1.90969676528739,-0.304230565866236,-0.342872035428359,-0.355537078960016,-0.332606751649698,3
"93",-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.295881573426461,-0.325765790275994,-0.452891239027638,-0.286112937748122,1
"94",1.67013359431523,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.105500116733941,-0.310807967650617,-0.349527562906459,0.396538047723634,6
"95",-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.181565521176638,1.21958817165894,-0.992545780637046,-0.18668410146994,1
"96",-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.307425504453344,-0.358756240925504,-0.135588791399834,-0.33237252588697,1
"97",-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.0652400585260773,0.265020368963561,-0.868749749933775,0.0573791432929935,1
"98",-0.598677763004016,-0.360148364045629,2.5456773782306,1.90969676528739,-0.298320887482661,-0.412017654358528,0.404065750209575,-0.303796982834112,8
"99",-0.598677763004016,-0.360148364045629,2.5456773782306,1.90969676528739,-0.301038022285565,-0.395319244278662,-0.259384822103106,-0.292437033341787,8
"100",-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.127941327049686,-0.41139171186852,0.48699707174866,0.832783530805174,1
"101",-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.296014496283721,-0.374671661727822,-0.29784572484587,-0.266555086560305,1
"102",-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.282880280982595,-0.193586786071424,-0.740146106387657,-0.257303168932536,1
"103",-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.288543273703148,-0.39128860639402,-0.574283463309487,-0.265383957746663,1
"104",1.67013359431523,-0.360148364045629,-0.392772412055401,1.90969676528739,-0.292056748146392,-0.400883985058502,0.230991687867136,-0.273230520798063,2
"105",-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.297392822488279,-0.214969328391873,-0.520197818827475,-0.295247742494527,1
"106",-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.30640882422079,-0.373307473830278,0.154069882381608,-0.289977662833139,1
"107",-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.303088147795733,-0.317443241616249,-0.317076176217252,-0.315859609614621,1
"108",-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.296202504289034,0.014320438122538,-0.701685203644893,-0.302742966901834,1
"109",-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.040631367384745,-0.389153145056141,-0.190876339092557,1.989156121395,1
"110",-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.253923455654685,-0.0284509153734925,-0.748559428862637,-0.259294087915727,1
"111",-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.278490234183368,-0.340521874244333,-0.204097274410382,-0.216664999099168,1
"112",-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.293935630696307,-0.153713418229339,-0.967305813212108,-0.317030738428263,1
"113",-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.289436611104191,-0.336303318483906,-0.809856492608917,-0.283185115714018,1
"114",1.67013359431523,-0.360148364045629,-0.392772412055401,-0.523576235943423,0.684301156032693,0.00832079803435647,-0.761780364180462,1.17323067693082,6
"115",1.67013359431523,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.278747697375357,-0.376308294622286,0.0254662388354908,-0.00152863603318483,6
"116",1.67013359431523,-0.360148364045629,2.5456773782306,1.90969676528739,-0.300717091422992,-0.386593940415221,-0.12356975929272,-0.187386778758125,8
"117",-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.302942052403069,-0.259888779673685,-0.312268563374406,-0.22345754621829,1
"118",-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.294018258418388,-0.178532887154249,-0.59471581789158,-0.304968111647753,1
"119",1.67013359431523,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.126695923702388,-0.338549250720243,-0.384382756017089,0.106332327703217,6
"120",-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.124432642619316,-0.252673487044841,-0.641590043109324,-0.154829397738885,1
"121",-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.297461080171737,-0.336427038365249,-0.537024463777434,-0.303211418427291,1
"122",-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.303094135311826,-0.375453618976523,-0.373565627120687,-0.324291737072842,1
"123",-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.298744803622029,-0.356441685709941,-0.264192434945951,-0.266320860797577,1
"124",-0.598677763004016,-0.360148364045629,-0.392772412055401,1.90969676528739,-0.296568940273913,-0.360933680016905,-0.104339307921338,-0.290329001477232,2
"125",-0.598677763004016,-0.360148364045629,2.5456773782306,1.90969676528739,-0.293988320837924,-0.401579082683627,0.152867979170897,-0.220178385540093,8
"126",-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.178056836746268,-0.394742504653975,-0.135588791399834,0.316198611107813,1
"127",-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.271193847072704,-0.253138058849686,-0.62957101100221,-0.247817025542038,1
"128",-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.30749495964002,-0.338101413867766,-0.0718879212321308,-0.332021187242877,1
"129",-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.247334792946188,-0.0689171652286122,-0.784616525183978,-0.211980483844601,1
"130",1.67013359431523,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.113762888941979,-0.384791436654495,-0.0358308249107895,0.0295062775283206,6
"131",1.67013359431523,-0.360148364045629,-0.392772412055401,-0.523576235943423,0.228279955374262,-0.322805259933053,-0.406017013809894,1.60783657967326,6
"132",1.67013359431523,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.278708179769145,-0.384249399456192,-0.000975631800159542,-0.211980483844601,6
"133",-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.268075548691584,-0.157332637336366,-0.484140722506134,-0.0373651777306213,1
"134",-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.302051110008463,-0.277344668925412,-0.295441918424447,-0.291734356053602,1
"135",-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.304680827076413,-0.358863042384219,0.0146491099390884,-0.308130159444586,1
"136",-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.306705805018992,-0.405678381980655,0.610793102451932,-0.32593131741194,1
"137",-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.306653114877375,-0.39313357024041,0.389642911681038,-0.290211888595868,1
"138",-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.303659356830985,0.151250375098705,-0.680050945852088,-0.326516881818761,1
"139",-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.297762850982813,0.217833902144237,-0.922835394415787,-0.324760188598298,1
"140",1.67013359431523,-0.360148364045629,2.5456773782306,1.90969676528739,-0.292908172934786,-0.402301036911084,-0.148809726717659,-0.290094775714504,8
"141",-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.297610768074057,-0.338155617409078,-0.526207334881032,-0.304265434359568,1
"142",-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.303401893638995,-0.382025284920346,-0.32428759548152,-0.322535043852379,1
"143",1.67013359431523,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.235713024210099,-0.373791929480761,-0.0238117928036757,-0.0333833397642395,6
"144",-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.191121596860717,-0.30852456494802,-0.505774980298938,0.215598646015989,1
"145",-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.262443691054713,-0.376969148761574,-0.11515643681774,-0.23270946384606,1
"146",-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.30197925981535,-0.386432926178336,-0.0153984703286961,-0.307193256393673,1
"147",-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.295826488278408,-0.335271430607485,-0.470919787188308,-0.285527373341301,1
"148",-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.300339877909146,-0.262799154580166,-0.625965301370076,-0.319138770292818,1
"149",-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.300239287638788,-0.354363717709039,-0.389190368859935,-0.320192786225096,1
"150",-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.294329609255212,-0.283280945112036,-0.687262365116356,-0.287518292324492,1
"151",-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.289367155917515,-0.0143780071719721,-0.885576394883734,-0.288689421138134,1
"152",-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.273636753638559,-0.381496537003889,0.12041659248169,-0.0674631882412134,1
"153",-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.283900553724805,-0.387031221727272,0.0206586259926453,-0.213268725539607,1
"154",-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.293873360528942,-0.241684516730507,-0.488948335348979,-0.261870571305738,1
"155",-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.00403566902566391,-0.109491332497709,-0.696877590802047,0.526884684681958,1
"156",-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.264928510233218,0.501670568630446,-0.819471718294608,-0.160802154688458,1
"157",1.67013359431523,-0.360148364045629,-0.392772412055401,1.90969676528739,-0.255916101010363,-0.393289767997153,-0.216116306517496,-0.206241952657757,2
"158",-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.304865242572071,-0.141904676881464,-0.50697688350965,-0.276626794357624,1
"159",-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.299105252090815,-0.310493598374904,-0.42885317481341,-0.291617243172238,1
"160",-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.290820924824842,-0.244501220913251,-0.625965301370076,-0.275924117069439,1
"161",-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.0600309195253573,2.28830341480047,-1.13677416592241,-0.0309239692555919,1
"162",-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.2946385650856,-0.343492309447488,-0.457698851870483,-0.287166953680399,1
"163",-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.289261775634282,-0.0119565893754927,-0.827885040769588,-0.295950419782712,1
"164",-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.298365195101747,-0.228657015618216,-0.680050945852088,-0.322769269615107,1
"165",-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.288622308915573,0.215854638113927,-1.0826885214404,-0.317147851309627,1
"166",-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.0345959511632211,0.0471523096104951,-0.818269815083897,0.713913956220539,1
"167",-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.126324697704635,0.0280406985182508,-0.69928139722347,0.307883596530957,1
"168",-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.297219184521589,-0.363932682380234,-0.34111424043148,-0.279671729273092,1
"169",-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.288380413265424,0.136706356502524,-0.558658721570239,0.0673337382089481,1
"170",-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.303049827692739,-0.19911217790523,-0.690868074748491,-0.336705702497444,1
"171",1.67013359431523,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.239442049232683,-0.273006961508828,-0.481736916084711,-0.13363196621197,6
"172",1.67013359431523,-0.360148364045629,2.5456773782306,1.90969676528739,-0.294205068920482,-0.309480207364243,-0.561062527991662,-0.288689421138134,8
"173",-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.304311996085098,-0.403989047421137,0.0314757548890477,-0.31328312622461,1
"174",1.67013359431523,-0.360148364045629,-0.392772412055401,-0.523576235943423,0.0871302510030286,-0.36236524177563,-0.279817176685199,1.56017163695804,6
"175",-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.298738816105937,-0.393273326435958,0.104791850742442,-0.273347633679427,1
"176",-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.294274524107159,-0.380098862144516,-0.11515643681774,-0.248402589948859,1
"177",-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.298023906684458,-0.198832213576093,-0.615148172473674,-0.304968111647753,1
"178",-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.301278720432495,-0.317265598869691,-0.412026529863451,-0.32452596283557,1
"179",-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.219113234594471,0.941035857511144,-0.922835394415787,-0.0874894909544868,1
"180",-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.294421817003041,1.76221029917825,-0.850721201773104,-0.186098537063119,1
"181",1.67013359431523,-0.360148364045629,-0.392772412055401,1.90969676528739,-0.295947436103482,-0.396806062108304,0.265846880977766,-0.280959970968098,2
