koi_fpflag_co,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_ec,koi_prad,koi_pdisposition,hier_labels_5,hier_labels_10,dbscan_labels_5
0,0,0,0,-0.08580790414090075,CANDIDATE,4,0,0
0,0,0,0,-0.07987979787659005,CANDIDATE,4,0,0
0,0,0,0,-0.08632060522321952,CANDIDATE,4,0,0
1,0,1,0,-0.08439797616452416,FALSE POSITIVE,17,1,2
0,0,0,0,-0.0854554221468066,CANDIDATE,4,0,0
0,0,0,0,-0.08378914362927063,CANDIDATE,4,0,0
0,0,0,0,-0.083628924541046,CANDIDATE,4,0,0
1,0,0,1,-0.08481454579390815,FALSE POSITIVE,11,2,7
0,0,0,0,-0.08577586032325583,CANDIDATE,4,0,0
0,0,0,0,-0.08475045815861831,CANDIDATE,4,0,0
1,1,0,0,-0.08468637052332846,FALSE POSITIVE,12,6,6
0,0,0,0,-0.08686535012318321,CANDIDATE,4,0,0
0,0,1,0,-0.0823471718352491,FALSE POSITIVE,8,1,1
1,0,0,0,-0.08676921867024844,FALSE POSITIVE,3,5,4
1,0,0,1,-0.08542337832916168,FALSE POSITIVE,11,5,7
0,0,0,0,-0.08583994795854567,CANDIDATE,4,0,0
0,0,0,0,-0.08660899958202382,CANDIDATE,4,0,0
1,0,0,0,-0.08571177268796598,FALSE POSITIVE,3,5,4
1,0,0,1,-0.08532724687622692,FALSE POSITIVE,11,5,7
1,0,0,1,-0.08596812322912536,FALSE POSITIVE,11,5,7
1,0,0,1,-0.08625651758792967,FALSE POSITIVE,11,5,7
1,0,1,1,0.022179761322488688,FALSE POSITIVE,10,6,3
0,0,0,0,-0.08382118744691554,CANDIDATE,4,0,0
1,1,0,0,-0.08667308721731366,FALSE POSITIVE,12,6,6
0,1,0,0,-0.08564768505267613,FALSE POSITIVE,1,0,5
1,0,1,1,-0.08724987593492227,FALSE POSITIVE,10,6,3
0,0,0,1,-0.08648082431144413,FALSE POSITIVE,7,5,10
0,0,0,1,-0.08420571325865461,FALSE POSITIVE,7,5,10
0,0,0,0,-0.08443001998216908,CANDIDATE,4,0,0
1,0,1,0,-0.07520140050043135,FALSE POSITIVE,17,1,2
0,0,0,0,-0.0864487804937992,CANDIDATE,4,0,0
0,0,0,0,-0.08257147855876357,CANDIDATE,4,0,0
0,0,0,0,-0.0843338885292343,CANDIDATE,4,0,0
0,0,0,0,-0.08426980089394447,CANDIDATE,4,0,0
0,0,0,0,-0.08394936271749524,CANDIDATE,4,0,0
1,0,1,0,-0.08612834231734998,FALSE POSITIVE,17,6,2
0,0,0,0,-0.08523111542329215,CANDIDATE,4,0,0
0,0,0,0,-0.08753827029372657,CANDIDATE,4,0,0
1,0,0,1,-0.08635264904086444,FALSE POSITIVE,11,5,7
0,1,0,0,-0.030340055797539598,FALSE POSITIVE,1,6,5
0,1,0,0,-0.07968753497072052,FALSE POSITIVE,1,0,5
0,0,0,0,-0.08449410761745892,CANDIDATE,4,0,0
0,0,0,0,-0.08510294015271246,CANDIDATE,4,0,0
0,0,0,0,-0.08715374448198751,CANDIDATE,4,0,0
0,0,0,0,-0.08414162562336477,CANDIDATE,4,0,0
0,0,0,0,-0.08539133451151676,CANDIDATE,4,0,0
1,0,0,1,-0.08567972887032106,FALSE POSITIVE,11,5,7
0,1,0,0,-0.04008137636159609,FALSE POSITIVE,1,0,5
0,0,0,1,-0.08676921867024844,FALSE POSITIVE,7,5,10
0,0,1,0,-0.006916025099101112,FALSE POSITIVE,8,1,1
0,0,0,0,-0.08539133451151676,CANDIDATE,4,0,0
0,0,0,0,0.24376276033712896,CANDIDATE,4,6,0
0,0,0,0,-0.0803604551412639,CANDIDATE,4,0,0
0,0,0,0,-0.08350074927046632,CANDIDATE,4,0,0
1,1,0,1,-0.08478250197626322,FALSE POSITIVE,5,6,8
0,0,0,0,-0.0860322108644152,CANDIDATE,4,0,0
0,0,0,0,-0.0779571688178947,CANDIDATE,4,0,0
1,0,1,0,-0.08641673667615428,FALSE POSITIVE,17,1,2
1,1,0,1,-0.0860001670467703,FALSE POSITIVE,5,2,8
0,0,0,0,-0.08138585730590142,CANDIDATE,4,0,0
0,0,0,0,-0.08273169764698816,CANDIDATE,4,0,0
1,0,0,1,-0.08513498397035738,FALSE POSITIVE,11,5,7
0,0,0,0,-0.08587199177619059,CANDIDATE,4,0,0
0,1,0,1,-0.03476210263253893,FALSE POSITIVE,14,6,9
0,0,0,0,-0.08564768505267613,CANDIDATE,4,0,0
0,0,0,0,-0.08426980089394447,CANDIDATE,4,0,0
1,0,0,0,-0.08029636750597405,FALSE POSITIVE,3,5,4
0,0,0,0,-0.08651286812908905,CANDIDATE,4,0,0
0,1,0,0,-0.08004001696481466,FALSE POSITIVE,1,6,5
0,0,0,0,-0.08587199177619059,CANDIDATE,4,0,0
1,0,0,0,-0.08491067724684291,FALSE POSITIVE,3,5,4
0,0,0,0,-0.08497476488213276,CANDIDATE,4,0,0
0,0,0,0,-0.07222132545945353,CANDIDATE,4,0,0
0,0,0,0,-0.08705761302905274,CANDIDATE,4,0,0
1,0,1,0,-0.08196264602351003,FALSE POSITIVE,17,1,2
0,1,0,1,-0.08664104339966874,FALSE POSITIVE,14,2,9
0,0,0,0,-0.08632060522321952,CANDIDATE,4,0,0
0,0,0,0,-0.08558359741738629,CANDIDATE,4,0,0
0,0,0,0,-0.08497476488213276,CANDIDATE,4,0,0
0,0,0,0,-0.0843338885292343,CANDIDATE,4,0,0
0,0,0,0,-0.08619242995263983,CANDIDATE,4,0,0
0,0,0,0,-0.08481454579390815,CANDIDATE,4,0,0
1,0,0,0,-0.08491067724684291,FALSE POSITIVE,3,5,4
0,0,0,0,-0.0843338885292343,CANDIDATE,4,0,0
0,0,0,0,-0.08651286812908905,CANDIDATE,4,0,0
0,0,0,0,-0.08497476488213276,CANDIDATE,4,0,0
0,0,0,0,-0.08462228288803861,CANDIDATE,4,0,0
0,0,0,0,-0.0860322108644152,CANDIDATE,4,0,0
1,0,1,0,0.11808690753374224,FALSE POSITIVE,17,6,2
0,0,0,0,-0.07609862739448918,CANDIDATE,4,0,0
0,0,0,0,-0.08532724687622692,CANDIDATE,4,0,0
1,0,1,1,-0.08747418265843673,FALSE POSITIVE,10,6,3
1,0,0,1,-0.08705761302905274,FALSE POSITIVE,11,5,7
1,0,0,0,-0.08253943474111863,FALSE POSITIVE,3,5,4
1,0,1,0,-0.08462228288803861,FALSE POSITIVE,17,6,2
1,0,0,1,-0.08721783211727735,FALSE POSITIVE,11,5,7
0,0,1,0,-0.0799438855118799,FALSE POSITIVE,8,1,1
1,0,0,1,-0.08632060522321952,FALSE POSITIVE,11,5,7
0,0,0,0,-0.08593607941148045,CANDIDATE,4,0,0
0,0,0,0,-0.08625651758792967,CANDIDATE,4,0,0
0,0,0,0,-0.08491067724684291,CANDIDATE,4,0,0
0,0,0,0,-0.08676921867024844,CANDIDATE,4,0,0
0,0,0,0,-0.08539133451151676,CANDIDATE,4,0,0
1,1,0,0,-0.06286453070713612,FALSE POSITIVE,12,6,6
0,0,0,1,-0.0854554221468066,FALSE POSITIVE,7,5,10
1,0,0,0,-0.08542337832916168,FALSE POSITIVE,3,2,4
0,0,1,0,-0.08683330630553827,FALSE POSITIVE,8,0,1
0,0,0,0,-0.08510294015271246,CANDIDATE,4,0,0
0,0,0,0,-0.0875703141113715,CANDIDATE,4,0,0
0,0,0,0,-0.07616271502977903,CANDIDATE,4,0,0
0,1,0,0,-0.08388527508220539,FALSE POSITIVE,1,6,5
0,0,0,0,-0.08648082431144413,CANDIDATE,4,0,0
0,0,1,0,0.15099590825507786,FALSE POSITIVE,6,1,1
0,0,0,0,-0.0860322108644152,CANDIDATE,4,0,0
0,1,0,1,-0.0867371748526035,FALSE POSITIVE,14,6,9
1,0,0,0,-0.08577586032325583,FALSE POSITIVE,3,5,4
0,0,0,0,-0.08721783211727735,CANDIDATE,4,0,0
0,0,0,0,-0.08500680869977768,CANDIDATE,4,0,0
1,0,1,0,-0.02383516081562029,FALSE POSITIVE,17,6,2
0,0,0,0,-0.08753827029372657,CANDIDATE,4,0,0
0,0,1,1,-0.08660899958202382,FALSE POSITIVE,13,6,11
0,1,0,0,-0.011177852845875835,FALSE POSITIVE,1,6,5
0,0,0,0,-0.08016819223539437,CANDIDATE,4,0,0
0,1,0,0,-0.07891848334724239,FALSE POSITIVE,1,6,5
0,0,0,0,-0.08542337832916168,CANDIDATE,4,0,0
0,0,0,0,-0.08689739394082813,CANDIDATE,4,0,0
1,0,0,0,-0.0867051310349586,FALSE POSITIVE,3,5,4
1,0,0,1,-0.08660899958202382,FALSE POSITIVE,11,5,7
0,0,1,0,-0.07183679964771446,FALSE POSITIVE,8,2,1
0,0,0,0,-0.08526315924093707,CANDIDATE,4,0,0
0,0,0,0,-0.0860001670467703,CANDIDATE,4,0,0
0,0,0,0,-0.08459023907039369,CANDIDATE,4,0,0
1,0,0,1,-0.08667308721731366,FALSE POSITIVE,11,5,7
0,0,1,1,-0.0865769557643789,FALSE POSITIVE,13,6,11
0,0,0,0,-0.08596812322912536,CANDIDATE,4,0,0
0,0,0,0,-0.08478250197626322,CANDIDATE,4,0,0
0,1,0,1,0.003946829082527666,FALSE POSITIVE,14,5,9
0,0,0,0,-0.08385323126456047,CANDIDATE,4,0,0
1,0,0,1,-0.0860001670467703,FALSE POSITIVE,11,5,7
0,0,0,0,-0.08513498397035738,CANDIDATE,4,0,0
0,0,0,0,-0.08696148157611797,CANDIDATE,4,0,0
1,0,0,1,-0.08654491194673397,FALSE POSITIVE,11,5,7
0,0,0,0,-0.0857438165056109,CANDIDATE,4,0,0
0,0,0,0,-0.08356483690575617,CANDIDATE,4,0,0
0,0,0,0,-0.0854554221468066,CANDIDATE,4,0,0
1,0,1,0,-0.08773053319959612,FALSE POSITIVE,17,1,2
0,1,0,1,-0.0862885614055746,FALSE POSITIVE,14,6,9
0,0,0,0,-0.08446206379981401,CANDIDATE,4,0,0
0,0,0,0,-0.0861603861349949,CANDIDATE,4,0,0
1,0,0,0,-0.08612834231734998,FALSE POSITIVE,3,5,4
1,0,0,0,-0.021239611586381556,FALSE POSITIVE,3,5,4
0,0,0,0,-0.08548746596445153,CANDIDATE,4,0,0
1,0,0,0,0.0723924235720825,FALSE POSITIVE,3,5,4
0,0,0,1,-0.08795483992311058,FALSE POSITIVE,7,5,10
1,0,1,1,-0.0860322108644152,FALSE POSITIVE,10,6,3
0,0,0,0,-0.08632060522321952,CANDIDATE,4,0,0
0,0,0,0,-0.08737805120550197,CANDIDATE,4,0,0
0,0,0,0,-0.08715374448198751,CANDIDATE,4,0,0
0,0,0,0,-0.08109746294709712,CANDIDATE,4,0,0
1,0,0,0,-0.08654491194673397,FALSE POSITIVE,3,5,4
0,0,0,0,-0.08680126248789335,CANDIDATE,4,0,0
0,0,0,0,-0.0809372438588725,CANDIDATE,4,0,0
0,0,0,0,-0.08564768505267613,CANDIDATE,4,0,0
1,0,1,0,-0.006243104928557745,FALSE POSITIVE,17,6,2
0,0,0,0,-0.08157812021177095,CANDIDATE,4,0,0
0,0,0,0,-0.08535929069387183,CANDIDATE,4,0,0
0,0,0,0,-0.0860001670467703,CANDIDATE,4,0,0
0,0,0,0,-0.08561564123503122,CANDIDATE,4,0,0
1,0,0,0,-0.08648082431144413,FALSE POSITIVE,3,5,4
1,0,0,0,-0.08744213884079181,FALSE POSITIVE,3,5,4
0,0,0,0,-0.0827637414646331,CANDIDATE,4,0,0
1,1,0,0,0.07566089297186462,FALSE POSITIVE,12,6,6
0,0,0,0,-0.08583994795854567,CANDIDATE,4,0,0
1,1,0,1,-0.08491067724684291,FALSE POSITIVE,5,6,8
0,0,0,0,-0.08353279308811123,CANDIDATE,4,0,0
1,1,0,0,-0.08715374448198751,FALSE POSITIVE,12,6,6
1,0,0,1,-0.08715374448198751,FALSE POSITIVE,11,5,7
0,0,0,0,-0.04700284097289939,CANDIDATE,4,0,0
0,0,0,0,-0.08587199177619059,CANDIDATE,4,0,0
0,1,0,1,-0.08744213884079181,FALSE POSITIVE,14,2,9
0,0,0,0,-0.08632060522321952,CANDIDATE,4,0,0
0,0,0,0,-0.0875703141113715,CANDIDATE,4,0,0
0,0,0,0,-0.0861603861349949,CANDIDATE,4,0,0
0,0,0,0,-0.08526315924093707,CANDIDATE,4,0,0
1,0,0,0,-0.08776257701724104,FALSE POSITIVE,3,5,4
0,0,0,0,-0.08500680869977768,CANDIDATE,4,0,0
0,0,0,0,-0.08173833929999558,CANDIDATE,4,0,0
0,0,0,0,-0.08651286812908905,CANDIDATE,4,0,0
0,0,0,0,-0.08763440174666134,CANDIDATE,4,0,0
0,0,0,0,-0.08401345035278508,CANDIDATE,4,0,0
0,0,0,0,-0.08619242995263983,CANDIDATE,4,0,0
0,1,0,0,-0.08654491194673397,FALSE POSITIVE,1,6,5
0,0,0,0,-0.08497476488213276,CANDIDATE,4,0,0
1,0,0,1,-0.08683330630553827,FALSE POSITIVE,11,5,7
0,0,0,0,-0.06981803913608434,CANDIDATE,4,0,0
0,0,0,0,-0.08686535012318321,CANDIDATE,4,0,0
1,0,0,0,-0.08609629849970506,FALSE POSITIVE,3,5,4
0,0,0,0,-0.08519907160564723,CANDIDATE,4,0,0
0,0,0,0,-0.08529520305858199,CANDIDATE,4,0,0
0,0,0,0,-0.0860001670467703,CANDIDATE,4,0,0
0,0,0,0,-0.08737805120550197,CANDIDATE,4,0,0
0,0,0,0,-0.08596812322912536,CANDIDATE,4,0,0
0,0,0,0,-0.017618660192505287,CANDIDATE,4,0,0
0,0,0,0,-0.08612834231734998,CANDIDATE,4,0,0
0,0,0,0,-0.08507089633506752,CANDIDATE,4,0,0
0,0,0,0,-0.06350540706003456,CANDIDATE,4,0,0
1,0,0,1,-0.08548746596445153,FALSE POSITIVE,11,2,7
0,0,0,0,-0.0826355661940534,CANDIDATE,4,0,0
0,0,0,0,-0.07757264300615563,CANDIDATE,4,0,0
0,0,0,0,-0.08606425468206014,CANDIDATE,4,0,0
1,1,0,1,-0.08542337832916168,FALSE POSITIVE,5,5,8
0,1,0,0,-0.0867051310349586,FALSE POSITIVE,1,6,5
0,0,0,0,-0.0872819197525672,CANDIDATE,4,0,0
1,1,0,0,-0.025661658421380885,FALSE POSITIVE,12,6,6
0,0,0,0,-0.08638469285850936,CANDIDATE,4,0,0
0,0,0,0,-0.08116155058238697,CANDIDATE,4,0,0
1,0,0,0,-0.08567972887032106,FALSE POSITIVE,3,5,4
0,0,0,0,-0.0827637414646331,CANDIDATE,4,0,0
1,0,0,0,-0.08426980089394447,FALSE POSITIVE,3,5,4
0,0,0,0,-0.08452615143510385,CANDIDATE,4,0,0
0,0,0,0,-0.08484658961155307,CANDIDATE,4,0,0
1,0,0,0,-0.0865769557643789,FALSE POSITIVE,3,5,4
1,0,0,1,-0.08648082431144413,FALSE POSITIVE,11,5,7
0,0,1,0,-0.08785870847017581,FALSE POSITIVE,8,0,1
1,0,1,1,0.01311136092897555,FALSE POSITIVE,10,1,3
0,0,0,0,-0.08311622345872724,CANDIDATE,4,0,0
0,0,0,0,-0.08487863342919799,CANDIDATE,4,0,0
0,0,0,0,-0.08551950978209645,CANDIDATE,4,0,0
0,0,0,1,-0.08648082431144413,FALSE POSITIVE,7,5,10
0,0,0,0,-0.08314826727637217,CANDIDATE,4,0,0
1,0,1,0,-0.0860001670467703,FALSE POSITIVE,17,6,2
0,0,0,0,-0.0869935253937629,CANDIDATE,4,0,0
0,0,0,0,-0.08510294015271246,CANDIDATE,4,0,0
0,0,0,0,-0.0860001670467703,CANDIDATE,4,0,0
0,0,0,0,-0.08484658961155307,CANDIDATE,4,0,0
0,0,0,0,-0.08750622647608165,CANDIDATE,4,0,0
0,0,0,0,-0.08465432670568354,CANDIDATE,4,0,0
0,0,0,0,-0.08747418265843673,CANDIDATE,4,0,0
0,0,0,0,-0.08609629849970506,CANDIDATE,4,0,0
0,0,0,0,-0.08590403559383553,CANDIDATE,4,0,0
0,0,0,0,-0.08619242995263983,CANDIDATE,4,0,0
0,0,0,0,-0.08359688072340109,CANDIDATE,4,0,0
1,0,0,1,-0.08609629849970506,FALSE POSITIVE,11,5,7
0,0,0,0,-0.08551950978209645,CANDIDATE,4,0,0
1,1,0,0,-0.0872819197525672,FALSE POSITIVE,12,6,6
1,0,0,0,-0.08382118744691554,FALSE POSITIVE,3,5,4
0,0,0,0,-0.08561564123503122,CANDIDATE,4,0,0
0,0,0,0,-0.08769848938195118,CANDIDATE,4,0,0
0,0,0,0,-0.0869935253937629,CANDIDATE,4,0,0
1,1,0,1,-0.08705761302905274,FALSE POSITIVE,5,6,8
0,1,0,0,-0.07789308118260485,FALSE POSITIVE,1,0,5
0,1,0,1,-0.08773053319959612,FALSE POSITIVE,14,2,9
1,0,0,1,-0.08372505599398078,FALSE POSITIVE,11,5,7
0,0,0,0,-0.08635264904086444,CANDIDATE,4,0,0
0,0,0,0,-0.08526315924093707,CANDIDATE,4,0,0
1,0,0,0,-0.08632060522321952,FALSE POSITIVE,3,5,4
0,0,0,0,-0.0864487804937992,CANDIDATE,4,0,0
0,0,0,0,-0.08712170066434258,CANDIDATE,4,0,0
0,0,0,0,-0.08833936573484964,CANDIDATE,4,0,0
0,0,0,0,-0.08606425468206014,CANDIDATE,4,0,0
0,1,0,0,-0.08692943775847305,FALSE POSITIVE,1,6,5
0,0,0,0,-0.0860322108644152,CANDIDATE,4,0,0
0,0,0,0,-0.08577586032325583,CANDIDATE,4,0,0
0,0,0,0,-0.08500680869977768,CANDIDATE,4,0,0
1,0,0,1,-0.08606425468206014,FALSE POSITIVE,11,5,7
0,0,0,0,-0.07763673064144547,CANDIDATE,4,0,0
1,1,0,1,-0.037966484397031194,FALSE POSITIVE,5,5,8
0,0,0,0,-0.08641673667615428,CANDIDATE,4,0,0
0,0,0,1,-0.08417366944100971,FALSE POSITIVE,7,5,10
0,0,1,1,-0.08785870847017581,FALSE POSITIVE,13,1,11
0,0,0,0,-0.08497476488213276,CANDIDATE,4,0,0
0,0,0,0,-0.08558359741738629,CANDIDATE,4,0,0
0,0,0,0,-0.08039249895890882,CANDIDATE,4,0,0
0,0,0,0,-0.08587199177619059,CANDIDATE,4,0,0
0,0,0,0,-0.08648082431144413,CANDIDATE,4,0,0
1,0,0,0,-0.08391731889985031,FALSE POSITIVE,3,2,4
0,0,0,1,-0.08555155359974137,FALSE POSITIVE,7,5,10
0,0,0,0,-0.08773053319959612,CANDIDATE,4,0,0
0,0,0,1,-0.08337257399988664,FALSE POSITIVE,7,2,10
0,0,0,0,-0.0854554221468066,CANDIDATE,4,0,0
1,0,1,0,-0.08763440174666134,FALSE POSITIVE,17,6,2
0,0,0,0,-0.08622447377028475,CANDIDATE,4,0,0
1,0,0,0,-0.08407753798807494,FALSE POSITIVE,3,5,4
0,0,0,0,-0.08199468984115496,CANDIDATE,4,0,0
0,0,0,0,-0.08523111542329215,CANDIDATE,4,0,0
0,0,0,0,-0.08551950978209645,CANDIDATE,4,0,0
1,1,0,1,-0.08779462083488596,FALSE POSITIVE,5,6,8
0,0,0,0,-0.0860001670467703,CANDIDATE,4,0,0
0,0,0,0,-0.0703307402184031,CANDIDATE,4,0,0
0,0,0,0,-0.08404549417043,CANDIDATE,4,0,0
1,0,0,0,-0.08606425468206014,FALSE POSITIVE,3,5,4
0,0,0,0,-0.08385323126456047,CANDIDATE,4,0,0
1,0,0,0,-0.08551950978209645,FALSE POSITIVE,3,5,4
0,0,0,0,-0.08660899958202382,CANDIDATE,4,0,0
1,0,1,1,-0.08612834231734998,FALSE POSITIVE,10,6,3
0,0,0,0,-0.08567972887032106,CANDIDATE,4,0,0
1,0,0,1,-0.08715374448198751,FALSE POSITIVE,11,2,7
0,1,0,0,-0.08430184471158939,FALSE POSITIVE,1,0,5
0,0,0,0,-0.08747418265843673,CANDIDATE,4,0,0
0,0,0,0,-0.08708965684669767,CANDIDATE,4,0,0
1,0,0,0,-0.0867051310349586,FALSE POSITIVE,3,5,4
0,0,0,1,-0.0824753471058288,FALSE POSITIVE,7,2,10
0,0,0,0,-0.08366096835869094,CANDIDATE,4,0,0
0,0,0,0,-0.08446206379981401,CANDIDATE,4,0,0
0,0,0,0,-0.0861603861349949,CANDIDATE,4,0,0
0,0,0,0,-0.08455819525274877,CANDIDATE,4,0,0
0,1,0,0,-0.08571177268796598,FALSE POSITIVE,1,6,5
0,1,0,0,-0.006883981281456196,FALSE POSITIVE,1,0,5
0,0,0,0,-0.08619242995263983,CANDIDATE,4,0,0
1,0,1,1,-0.08833936573484964,FALSE POSITIVE,10,0,3
0,0,0,0,-0.08596812322912536,CANDIDATE,4,0,0
0,0,0,0,-0.08696148157611797,CANDIDATE,4,0,0
0,0,0,0,-0.08468637052332846,CANDIDATE,4,0,0
0,0,0,0,-0.08161016402941589,CANDIDATE,4,0,0
0,1,0,0,-0.08571177268796598,FALSE POSITIVE,1,0,5
0,0,0,0,-0.0809372438588725,CANDIDATE,4,0,0
0,0,0,0,-0.08298804818814756,CANDIDATE,4,0,0
1,0,0,1,-0.08660899958202382,FALSE POSITIVE,11,5,7
0,0,0,0,-0.08074498095300298,CANDIDATE,4,0,0
1,0,1,0,-0.0869935253937629,FALSE POSITIVE,17,6,2
0,0,0,0,-0.05539832119586912,CANDIDATE,4,0,0
1,0,1,0,-0.08667308721731366,FALSE POSITIVE,17,6,2
0,0,0,0,-0.08593607941148045,CANDIDATE,4,0,0
1,1,0,0,-0.03242290394445957,FALSE POSITIVE,12,5,6
1,1,0,0,-0.0817703831176405,FALSE POSITIVE,12,5,6
0,1,0,0,-0.08532724687622692,FALSE POSITIVE,1,6,5
0,0,0,0,-0.08632060522321952,CANDIDATE,4,0,0
0,0,0,0,-0.08551950978209645,CANDIDATE,4,0,0
1,0,0,1,-0.08500680869977768,FALSE POSITIVE,11,5,7
0,0,0,0,-0.0867051310349586,CANDIDATE,4,0,0
0,0,0,0,-0.0865769557643789,CANDIDATE,4,0,0
0,0,0,0,-0.08459023907039369,CANDIDATE,4,0,0
0,0,0,0,-0.08551950978209645,CANDIDATE,4,0,0
0,0,1,0,0.5945464320960976,FALSE POSITIVE,6,1,1
0,0,0,0,-0.08212286511173465,CANDIDATE,4,0,0
1,0,0,0,-0.08741009502314688,FALSE POSITIVE,3,5,4
1,0,0,0,-0.08901228590539302,FALSE POSITIVE,3,5,4
0,0,1,0,0.08530608208298635,FALSE POSITIVE,8,1,1
0,0,1,1,-0.08548746596445153,FALSE POSITIVE,13,6,11
0,0,0,0,-0.08571177268796598,CANDIDATE,4,0,0
0,1,0,0,-0.08244330328818386,FALSE POSITIVE,1,6,5
0,0,0,0,-0.0872819197525672,CANDIDATE,4,0,0
1,0,0,0,-0.0870255692114078,FALSE POSITIVE,3,5,4
1,0,0,1,-0.08686535012318321,FALSE POSITIVE,11,5,7
1,0,0,1,-0.08660899958202382,FALSE POSITIVE,11,5,7
1,0,0,1,-0.08734600738785704,FALSE POSITIVE,11,5,7
1,0,0,1,-0.08696148157611797,FALSE POSITIVE,11,5,7
0,0,0,0,-0.08491067724684291,CANDIDATE,4,0,0
0,1,0,0,-0.05767343224865863,FALSE POSITIVE,1,2,5
1,1,0,0,0.17557351638873353,FALSE POSITIVE,12,6,6
0,0,1,0,-0.0872819197525672,FALSE POSITIVE,8,0,1
1,0,0,0,-0.08622447377028475,FALSE POSITIVE,3,5,4
0,0,0,0,-0.08664104339966874,CANDIDATE,4,0,0
1,0,0,0,-0.08724987593492227,FALSE POSITIVE,3,5,4
0,0,0,0,-0.08692943775847305,CANDIDATE,4,0,0
1,0,0,0,-0.08391731889985031,FALSE POSITIVE,3,5,4
1,0,1,1,-0.08478250197626322,FALSE POSITIVE,10,1,3
1,0,0,1,-0.0864487804937992,FALSE POSITIVE,11,5,7
0,1,0,0,-0.010152450681238307,FALSE POSITIVE,1,6,5
1,0,0,0,-0.0870255692114078,FALSE POSITIVE,3,5,4
0,0,0,1,-0.0869935253937629,FALSE POSITIVE,7,5,10
0,0,0,0,-0.08452615143510385,CANDIDATE,4,0,0
1,0,0,0,-0.08468637052332846,FALSE POSITIVE,3,5,4
0,0,1,0,0.012951141840750946,FALSE POSITIVE,8,1,1
1,0,0,1,-0.08689739394082813,FALSE POSITIVE,11,5,7
1,1,0,0,-0.08446206379981401,FALSE POSITIVE,12,6,6
1,1,0,1,-0.08750622647608165,FALSE POSITIVE,5,5,8
1,0,0,0,-0.0854554221468066,FALSE POSITIVE,3,5,4
0,0,0,0,-0.08423775707629955,CANDIDATE,4,0,0
1,0,0,1,-0.08523111542329215,FALSE POSITIVE,11,5,7
0,0,0,0,-0.08279578528227803,CANDIDATE,4,0,0
1,0,0,1,-0.08705761302905274,FALSE POSITIVE,11,5,7
1,0,0,0,-0.08144994494119127,FALSE POSITIVE,3,5,4
0,0,1,1,-0.08491067724684291,FALSE POSITIVE,13,6,11
1,0,0,0,-0.08426980089394447,FALSE POSITIVE,3,5,4
0,0,0,0,-0.08686535012318321,CANDIDATE,4,0,0
0,0,0,0,-0.08503885251742262,CANDIDATE,4,0,0
0,1,0,1,-0.08593607941148045,FALSE POSITIVE,14,6,9
0,0,0,0,-0.08462228288803861,CANDIDATE,4,0,0
0,0,0,0,-0.0843338885292343,CANDIDATE,4,0,0
1,0,0,1,-0.08648082431144413,FALSE POSITIVE,11,5,7
1,0,1,0,-0.08507089633506752,FALSE POSITIVE,17,6,2
1,0,0,1,-0.08686535012318321,FALSE POSITIVE,11,5,7
0,0,0,0,-0.08555155359974137,CANDIDATE,4,0,0
0,0,0,0,-0.08785870847017581,CANDIDATE,4,0,0
0,0,0,0,-0.08426980089394447,CANDIDATE,4,0,0
0,0,0,0,-0.08564768505267613,CANDIDATE,4,0,0
1,0,0,0,1.105324885356165,FALSE POSITIVE,3,1,4
0,0,0,0,0.14240816512623858,CANDIDATE,4,2,0
1,1,0,1,-0.03722947659119797,FALSE POSITIVE,5,6,8
0,0,0,0,-0.08430184471158939,CANDIDATE,4,0,0
0,0,0,0,-0.08632060522321952,CANDIDATE,4,0,0
1,1,0,0,-0.0864487804937992,FALSE POSITIVE,12,6,6
0,0,0,0,-0.08558359741738629,CANDIDATE,4,0,0
0,0,0,0,-0.08731396357021211,CANDIDATE,4,0,0
1,0,0,0,-0.08612834231734998,FALSE POSITIVE,3,5,4
0,0,0,0,-0.08318031109401709,CANDIDATE,4,0,0
1,0,1,0,0.027531078869190755,FALSE POSITIVE,17,1,2
0,0,0,0,-0.08228308419995925,CANDIDATE,4,0,0
1,0,1,1,0.006926904123505474,FALSE POSITIVE,10,1,3
0,0,0,0,-0.08109746294709712,CANDIDATE,4,0,0
0,0,0,0,-0.08606425468206014,CANDIDATE,4,0,0
0,0,0,0,-0.08443001998216908,CANDIDATE,4,0,0
0,0,0,0,-0.08481454579390815,CANDIDATE,4,0,0
0,0,0,0,-0.08548746596445153,CANDIDATE,4,0,0
0,0,0,0,-0.08587199177619059,CANDIDATE,4,0,0
1,0,0,1,-0.0854554221468066,FALSE POSITIVE,11,5,7
0,1,0,0,-0.08308417964108233,FALSE POSITIVE,1,0,5
1,1,0,0,-0.03267925448561895,FALSE POSITIVE,12,5,6
1,1,0,0,0.21825588149177058,FALSE POSITIVE,12,6,6
0,0,0,0,-0.0867051310349586,CANDIDATE,4,0,0
0,0,0,0,-0.08664104339966874,CANDIDATE,4,0,0
0,0,0,0,-0.08302009200579248,CANDIDATE,4,0,0
1,0,0,0,-0.08708965684669767,FALSE POSITIVE,3,5,4
1,0,0,0,-0.08705761302905274,FALSE POSITIVE,3,5,4
1,0,1,1,-0.07286220181235199,FALSE POSITIVE,10,6,3
0,0,0,0,-0.08513498397035738,CANDIDATE,4,0,0
1,0,1,1,-0.08430184471158939,FALSE POSITIVE,10,0,3
