"","koi_score","koi_fpflag_ss","koi_fpflag_nt","koi_fpflag_ec","koi_fpflag_co","koi_depth","koi_period","koi_teq","koi_model_snr","k9.cluster"
"5917",-1.0304601588715,1.67013359431523,-0.360148364045629,-0.392772412055401,1.90969676528739,-0.189824700875021,-0.411398430738308,0.342768686463295,0.136781676857902,1
"5918",-1.0304601588715,1.67013359431523,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.270335237264999,-0.311834109303005,0.067532851210389,0.151537899909788,2
"5919",-1.01369155746423,1.67013359431523,-0.360148364045629,-0.392772412055401,-0.523576235943423,0.172224829713641,-0.366414478592159,0.0819556897389255,0.243822850424755,2
"5920",-1.0304601588715,1.67013359431523,-0.360148364045629,-0.392772412055401,-0.523576235943423,0.891325512456709,2.62577101802324,-1.03821810264408,0.372529907043979,9
"5921",-1.0304601588715,1.67013359431523,-0.360148364045629,2.5456773782306,-0.523576235943423,0.0724488615435281,2.6257749292913,-1.00696861916558,-0.168063153333037,9
"5922",-1.0304601588715,1.67013359431523,-0.360148364045629,-0.392772412055401,-0.523576235943423,0.242350618192298,-0.298296294082912,-0.00698514785371643,-0.309184175376864,2
"5923",0.524827621653163,-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.303134850421257,0.228256209531906,-0.86514404030164,-0.336354363853351,3
"5924",1.04675034045457,1.67013359431523,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.160573289755346,-0.408414909959426,1.16126477295774,-0.0694541072244043,2
"5925",-1.0304601588715,1.67013359431523,-0.360148364045629,-0.392772412055401,-0.523576235943423,0.0495046998759891,-0.260826903881925,0.502621813487908,-0.247934138423402,2
"5926",0.627535305272717,-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.305683137270345,-0.10468242284768,-0.61154246284154,-0.338813734361999,3
"5927",-0.183645787804163,-0.598677763004016,2.77627762328478,-0.392772412055401,-0.523576235943423,-0.303350401000597,1.30223212894075,-0.972113426054953,-0.340101976057005,4
"5928",-1.0304601588715,1.67013359431523,-0.360148364045629,-0.392772412055401,1.90969676528739,-0.307178818790321,-0.298309661613154,-0.250971499628126,-0.337057041141537,1
"5929",0.0091931283794877,-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.305559794438833,4.69792797910023,-1.07788090859755,-0.336237250971987,9
