koi_pdisposition,koi_fpflag_co,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_ec,koi_prad,cluster
CANDIDATE,0,0,0,0,-0.0793670967942713,0
FALSE POSITIVE,0,1,0,1,0.003946829082527666,11
CANDIDATE,0,0,0,0,-0.08391731889985031,0
FALSE POSITIVE,1,1,0,1,-0.08356483690575617,9
FALSE POSITIVE,1,0,1,1,-0.013260700992795804,3
FALSE POSITIVE,0,0,0,1,-0.08167425166470572,6
CANDIDATE,0,0,0,0,-0.08173833929999558,0
FALSE POSITIVE,1,1,0,1,-0.08503885251742262,9
CANDIDATE,0,0,0,0,-0.08138585730590142,0
FALSE POSITIVE,0,1,0,0,-0.07943118442956114,7
CANDIDATE,0,0,0,0,-0.08523111542329215,0
CANDIDATE,0,0,0,0,0.025896844169299705,0
CANDIDATE,0,0,0,0,-0.08420571325865461,0
FALSE POSITIVE,1,0,0,1,-0.08551950978209645,2
CANDIDATE,0,0,0,0,-0.0854554221468066,0
CANDIDATE,0,0,0,0,-0.028257207650619617,0
CANDIDATE,0,0,0,0,-0.08417366944100971,0
FALSE POSITIVE,0,0,1,0,0.1266105630272917,1
CANDIDATE,0,0,0,0,-0.07757264300615563,0
CANDIDATE,0,0,0,0,-0.0837570998116257,0
FALSE POSITIVE,0,0,1,0,0.10930690149903344,1
FALSE POSITIVE,1,0,0,1,-0.08414162562336477,2
FALSE POSITIVE,0,0,1,0,-0.0140938402515638,1
CANDIDATE,0,0,0,0,-0.059019272589745396,0
FALSE POSITIVE,1,0,0,0,-0.04286918849670437,4
CANDIDATE,0,0,0,0,-0.0857438165056109,0
CANDIDATE,0,0,0,0,-0.08535929069387183,0
CANDIDATE,0,0,0,0,-0.08513498397035738,0
CANDIDATE,0,0,0,0,-0.08462228288803861,0
FALSE POSITIVE,1,0,1,1,-0.08446206379981401,3
FALSE POSITIVE,1,0,0,1,-0.08692943775847305,2
FALSE POSITIVE,0,0,1,0,0.15186109133149076,1
CANDIDATE,0,0,0,0,-0.08622447377028475,0
CANDIDATE,0,0,0,0,-0.08401345035278508,0
FALSE POSITIVE,0,0,0,1,-0.08564768505267613,6
CANDIDATE,0,0,0,0,-0.08468637052332846,0
CANDIDATE,0,0,0,0,-0.07536161958865596,0
CANDIDATE,0,0,0,0,-0.06876059315380188,0
CANDIDATE,0,0,0,0,-0.08141790112354635,0
CANDIDATE,0,0,0,0,-0.0806488495000682,0
FALSE POSITIVE,0,1,0,0,-0.08452615143510385,7
CANDIDATE,0,0,0,0,-0.08193060220586511,0
CANDIDATE,0,0,0,0,-0.0867051310349586,0
CANDIDATE,0,0,0,0,-0.08138585730590142,0
FALSE POSITIVE,1,0,0,0,-0.08683330630553827,4
CANDIDATE,0,0,0,0,-0.08388527508220539,0
FALSE POSITIVE,1,1,0,0,-0.03242290394445957,10
CANDIDATE,0,0,0,0,-0.0834687054528214,0
FALSE POSITIVE,0,1,0,0,-0.07917483388840175,7
CANDIDATE,0,0,0,0,-0.07645110938858334,0
FALSE POSITIVE,0,0,1,0,0.107416316257983,1
FALSE POSITIVE,1,0,1,0,-0.08612834231734998,5
FALSE POSITIVE,0,1,0,0,-0.08016819223539437,7
FALSE POSITIVE,0,1,0,0,-0.060012630936738004,7
FALSE POSITIVE,1,1,0,1,-0.08090520004122757,9
CANDIDATE,0,0,0,0,-0.08356483690575617,0
CANDIDATE,0,0,0,0,-0.08577586032325583,0
CANDIDATE,0,0,0,0,-0.08372505599398078,0
CANDIDATE,0,0,0,0,0.0016717180297381646,0
CANDIDATE,0,0,0,0,-0.0813538134882565,0
CANDIDATE,0,0,0,0,-0.08683330630553827,0
FALSE POSITIVE,0,0,1,0,0.005933545776512876,1
FALSE POSITIVE,0,0,1,0,0.05794066181422238,1
FALSE POSITIVE,0,1,0,0,-0.07763673064144547,7
FALSE POSITIVE,1,0,0,1,-0.08519907160564723,2
CANDIDATE,0,0,0,0,-0.07311855235351136,0
FALSE POSITIVE,1,1,0,0,0.3260512840492904,10
FALSE POSITIVE,0,0,1,0,0.19858097745778802,1
CANDIDATE,0,0,0,0,-0.0823471718352491,0
FALSE POSITIVE,0,0,1,0,0.09197119615313026,1
FALSE POSITIVE,0,1,0,0,-0.07971957878836544,7
CANDIDATE,0,0,0,0,-0.08426980089394447,0
FALSE POSITIVE,0,1,0,0,0.12814866627424795,7
FALSE POSITIVE,0,0,1,0,0.0790254938245815,1
FALSE POSITIVE,0,1,0,0,-0.006883981281456196,7
CANDIDATE,0,0,0,0,-0.08314826727637217,0
FALSE POSITIVE,0,0,1,0,-0.00047521775247166023,1
CANDIDATE,0,0,0,0,-0.07590636448861965,0
FALSE POSITIVE,1,0,1,0,2.0877242467142048,-1
CANDIDATE,0,0,0,0,-0.07821351935905409,0
FALSE POSITIVE,1,1,0,0,-0.04222831214380591,10
FALSE POSITIVE,1,1,0,0,-0.0817703831176405,10
CANDIDATE,0,0,0,0,-0.06776723480680928,0
FALSE POSITIVE,0,0,1,0,-0.08439797616452416,1
FALSE POSITIVE,1,1,0,1,-0.08683330630553827,9
FALSE POSITIVE,1,1,0,1,-0.08314826727637217,9
CANDIDATE,0,0,0,0,-0.08622447377028475,0
CANDIDATE,0,0,0,0,-0.08084111240593773,0
FALSE POSITIVE,0,1,0,0,-0.08151403257648111,7
FALSE POSITIVE,1,0,0,1,-0.08269965382934326,2
FALSE POSITIVE,0,0,1,0,0.05057058375589018,1
FALSE POSITIVE,1,0,1,1,-0.08513498397035738,3
FALSE POSITIVE,0,0,1,0,0.0007424473180353984,1
FALSE POSITIVE,0,0,1,0,0.2353672801141593,1
FALSE POSITIVE,0,0,1,0,-0.014222015522143487,1
FALSE POSITIVE,0,1,0,0,0.10264178742888953,7
FALSE POSITIVE,0,0,1,0,0.321244711402552,1
FALSE POSITIVE,0,0,1,0,0.06688088693715581,1
FALSE POSITIVE,0,1,0,0,-0.08302009200579248,7
FALSE POSITIVE,0,0,1,0,0.20559857352202607,1
CANDIDATE,0,0,0,0,-0.08221899656466942,0
FALSE POSITIVE,0,0,1,0,-0.0030066793464205493,1
CANDIDATE,0,0,0,0,-0.08651286812908905,0
CANDIDATE,0,0,0,0,-0.08151403257648111,0
CANDIDATE,0,0,0,0,-0.08667308721731366,0
CANDIDATE,0,0,0,0,-0.07523344431807627,0
FALSE POSITIVE,1,0,1,0,0.019936694087344088,5
FALSE POSITIVE,0,0,1,0,0.022051586051908975,1
FALSE POSITIVE,1,0,0,0,-0.08606425468206014,4
FALSE POSITIVE,1,1,0,0,-0.03053231870340913,10
FALSE POSITIVE,1,0,0,0,-0.08202673365879988,4
FALSE POSITIVE,1,1,0,0,-0.08170629548235064,10
FALSE POSITIVE,1,1,0,0,-0.08241125947053896,10
FALSE POSITIVE,1,0,0,1,-0.07968753497072052,2
CANDIDATE,0,0,0,0,-0.08510294015271246,0
FALSE POSITIVE,1,0,0,1,-0.08692943775847305,2
FALSE POSITIVE,1,0,0,1,0.4376278570889113,2
CANDIDATE,0,0,0,0,-0.0697539515007945,0
FALSE POSITIVE,0,0,1,0,7.718624102368242,-1
CANDIDATE,0,0,0,0,-0.08619242995263983,0
CANDIDATE,0,0,0,0,-0.08651286812908905,0
CANDIDATE,0,0,0,0,-0.08016819223539437,0
CANDIDATE,0,0,0,0,-0.08513498397035738,0
FALSE POSITIVE,0,0,1,0,0.09386178139418071,1
CANDIDATE,0,0,0,0,-0.08535929069387183,0
FALSE POSITIVE,0,0,1,0,0.05137167919701324,1
FALSE POSITIVE,1,0,1,1,-0.06376175760119396,3
CANDIDATE,0,0,0,0,-0.08641673667615428,0
FALSE POSITIVE,0,0,0,1,-0.011914860651709058,6
CANDIDATE,0,0,0,0,-0.07664337229445287,0
FALSE POSITIVE,0,1,0,0,-0.02559757078609104,7
CANDIDATE,0,0,0,0,-0.08404549417043,0
FALSE POSITIVE,0,0,0,1,-0.08625651758792967,6
FALSE POSITIVE,0,0,1,0,0.05681912819665009,1
CANDIDATE,0,0,0,0,-0.08561564123503122,0
FALSE POSITIVE,0,0,1,0,0.12289348018048064,1
CANDIDATE,0,0,0,0,-0.08385323126456047,0
CANDIDATE,0,0,0,0,-0.08180242693528542,0
FALSE POSITIVE,1,0,0,0,-0.08478250197626322,4
FALSE POSITIVE,1,0,0,1,-0.08523111542329215,2
CANDIDATE,0,0,0,0,-0.083628924541046,0
CANDIDATE,0,0,0,0,-0.07981571024130021,0
FALSE POSITIVE,1,0,0,1,-0.08641673667615428,2
CANDIDATE,0,0,0,0,-0.08080906858829282,0
FALSE POSITIVE,0,0,1,0,0.11427369323399644,1
FALSE POSITIVE,0,0,1,0,-0.025181001156707048,1
FALSE POSITIVE,0,0,1,0,0.05746000454954855,1
CANDIDATE,0,0,0,0,-0.08439797616452416,0
CANDIDATE,0,0,0,0,-0.08404549417043,0
FALSE POSITIVE,1,0,0,1,-0.0865769557643789,2
FALSE POSITIVE,0,0,1,0,-0.07292628944764183,1
FALSE POSITIVE,1,0,1,0,0.6023330797838138,5
CANDIDATE,0,0,0,0,-0.0710357042065914,0
FALSE POSITIVE,0,1,0,0,-0.028513558191779004,7
CANDIDATE,0,0,0,0,-0.08378914362927063,0
CANDIDATE,0,0,0,0,-0.08561564123503122,0
FALSE POSITIVE,1,0,1,0,0.002152375294412,5
CANDIDATE,0,0,0,0,-0.08462228288803861,0
CANDIDATE,0,0,0,0,-0.08779462083488596,0
FALSE POSITIVE,0,0,1,0,0.04826342888545573,1
FALSE POSITIVE,1,1,0,0,-0.0867051310349586,10
FALSE POSITIVE,0,1,0,0,-0.07872622044137284,7
FALSE POSITIVE,1,1,0,1,-0.08436593234687924,9
CANDIDATE,0,0,0,0,-0.07846986990021346,0
CANDIDATE,0,0,0,0,-0.08763440174666134,0
FALSE POSITIVE,1,0,0,0,-0.08901228590539302,4
FALSE POSITIVE,1,0,0,1,-0.0860001670467703,2
CANDIDATE,0,0,0,0,-0.0834687054528214,0
FALSE POSITIVE,0,0,1,0,0.10613456355218609,1
CANDIDATE,0,0,0,0,-0.08664104339966874,0
FALSE POSITIVE,0,1,0,0,-0.08455819525274877,7
FALSE POSITIVE,0,0,1,0,0.23764239116694874,1
CANDIDATE,0,0,0,0,-0.08302009200579248,0
FALSE POSITIVE,0,0,1,0,-0.004993396040405758,1
FALSE POSITIVE,0,1,0,0,-0.08173833929999558,7
CANDIDATE,0,0,0,0,-0.08667308721731366,0
CANDIDATE,0,0,0,0,-0.07779694972967008,0
CANDIDATE,0,0,0,0,-0.08484658961155307,0
FALSE POSITIVE,1,0,0,1,0.006798728852925787,2
CANDIDATE,0,0,0,0,-0.08593607941148045,0
CANDIDATE,0,0,1,0,-0.04700284097289939,1
CANDIDATE,0,0,0,0,-0.07907870243546698,0
FALSE POSITIVE,1,0,1,1,-0.08587199177619059,3
CANDIDATE,0,0,0,0,-0.08532724687622692,0
CANDIDATE,0,0,0,0,-0.08632060522321952,0
FALSE POSITIVE,0,0,1,0,-0.006211061110912817,1
FALSE POSITIVE,0,1,0,0,0.051467810649947994,7
FALSE POSITIVE,1,1,0,0,-0.0875703141113715,10
CANDIDATE,0,0,0,0,-0.08048863041184359,0
FALSE POSITIVE,0,0,1,0,0.08206965650084917,1
CANDIDATE,0,0,0,0,-0.08449410761745892,0
FALSE POSITIVE,0,1,0,0,-0.025181001156707048,7
FALSE POSITIVE,1,0,1,0,0.055505331673208265,5
FALSE POSITIVE,1,0,0,0,-0.08593607941148045,4
FALSE POSITIVE,0,1,0,0,-0.08635264904086444,7
FALSE POSITIVE,0,0,1,0,0.014937858534736144,1
CANDIDATE,0,0,0,0,-0.07991184169423497,0
CANDIDATE,0,0,0,0,-0.07975162260601036,0
CANDIDATE,0,0,0,0,-0.08523111542329215,0
FALSE POSITIVE,0,1,0,0,-0.08215490892937956,7
FALSE POSITIVE,0,1,0,0,0.07502001661896616,7
FALSE POSITIVE,0,1,0,0,-0.08266761001169833,7
CANDIDATE,0,0,0,0,-0.08279578528227803,0
CANDIDATE,0,0,0,0,-0.07984775405894513,0
CANDIDATE,0,0,1,0,-0.03899188656166872,1
FALSE POSITIVE,0,1,0,0,-0.010569020310622299,7
FALSE POSITIVE,0,1,0,0,-0.0018210580935584069,7
FALSE POSITIVE,1,0,0,1,-0.08356483690575617,2
CANDIDATE,0,0,0,0,-0.08417366944100971,0
FALSE POSITIVE,0,0,1,0,0.06947643616639455,1
CANDIDATE,0,0,0,0,-0.08529520305858199,0
FALSE POSITIVE,0,1,0,0,0.22793311442053715,7
CANDIDATE,0,0,0,0,-0.001500619917109187,0
CANDIDATE,0,0,0,0,-0.07891848334724239,0
FALSE POSITIVE,0,0,1,0,0.0421430597152755,1
FALSE POSITIVE,0,0,1,0,0.12222056000993729,1
CANDIDATE,0,0,0,0,-0.08548746596445153,0
CANDIDATE,0,0,0,0,-0.04597743880826186,0
CANDIDATE,0,0,0,0,-0.08318031109401709,0
CANDIDATE,0,0,0,0,-0.08580790414090075,0
FALSE POSITIVE,0,1,0,0,0.12965472570355932,7
FALSE POSITIVE,0,0,1,0,-0.05414861230771715,1
CANDIDATE,0,0,0,0,-0.08580790414090075,0
FALSE POSITIVE,1,0,0,0,-0.08250739092347371,4
CANDIDATE,0,0,0,0,-0.07526548813572119,0
CANDIDATE,0,0,0,0,-0.08340461781753156,0
CANDIDATE,0,0,0,0,-0.08074498095300298,0
CANDIDATE,0,0,0,0,-0.0552060582899996,0
CANDIDATE,0,0,0,0,-0.08475045815861831,0
CANDIDATE,0,0,0,0,-0.08100133149416235,0
FALSE POSITIVE,1,0,0,1,-0.08513498397035738,2
FALSE POSITIVE,1,0,0,1,-0.08010410460010452,2
CANDIDATE,0,0,0,0,-0.07491300614162705,0
FALSE POSITIVE,1,0,0,0,-0.08606425468206014,4
FALSE POSITIVE,1,1,0,1,-0.08692943775847305,9
CANDIDATE,0,0,0,0,-0.08593607941148045,0
CANDIDATE,0,0,0,0,-0.08186651457057526,0
FALSE POSITIVE,1,0,1,0,0.14109436860279675,5
FALSE POSITIVE,1,0,1,0,-0.07635497793564856,5
CANDIDATE,0,0,0,0,-0.08497476488213276,0
FALSE POSITIVE,1,0,0,0,-0.08741009502314688,4
CANDIDATE,0,0,0,0,-0.0797836664236553,0
FALSE POSITIVE,1,1,0,1,-0.08667308721731366,9
CANDIDATE,0,0,0,0,-0.08257147855876357,0
CANDIDATE,0,0,0,0,-0.07702789810619194,0
FALSE POSITIVE,1,0,0,0,-0.08590403559383553,4
FALSE POSITIVE,0,1,0,0,0.032273563880639324,7
CANDIDATE,0,0,0,0,-0.08561564123503122,0
CANDIDATE,0,0,0,0,-0.08712170066434258,0
FALSE POSITIVE,1,1,0,1,-0.08285987291756787,9
FALSE POSITIVE,0,1,0,0,0.04688554472672405,7
CANDIDATE,0,0,0,0,-0.023706985545040603,0
FALSE POSITIVE,0,0,1,0,0.09802747768802066,1
CANDIDATE,0,0,0,0,-0.08221899656466942,0
CANDIDATE,0,0,0,0,-0.08314826727637217,0
CANDIDATE,0,0,0,0,-0.08401345035278508,0
CANDIDATE,0,0,0,0,-0.08676921867024844,0
CANDIDATE,0,0,0,0,-0.08228308419995925,0
CANDIDATE,0,0,0,0,-0.08237921565289402,0
CANDIDATE,0,0,0,0,-0.07939914061191622,0
CANDIDATE,0,0,0,0,-0.08459023907039369,0
FALSE POSITIVE,1,1,0,1,-0.08186651457057526,9
CANDIDATE,0,0,0,0,-0.0816422078470608,0
CANDIDATE,0,0,0,0,-0.08635264904086444,0
FALSE POSITIVE,0,1,0,0,-0.07459256796517781,7
FALSE POSITIVE,0,0,0,1,-0.08612834231734998,6
FALSE POSITIVE,1,0,1,1,-0.07872622044137284,3
CANDIDATE,0,0,0,0,-0.0867371748526035,0
CANDIDATE,0,0,0,0,-0.08462228288803861,0
FALSE POSITIVE,1,0,0,0,-0.08462228288803861,4
FALSE POSITIVE,1,0,0,1,-0.08593607941148045,2
CANDIDATE,0,0,0,0,-0.08260352237640849,0
FALSE POSITIVE,0,0,1,0,0.26395036545343026,1
CANDIDATE,0,0,0,0,-0.08151403257648111,0
CANDIDATE,0,0,0,0,-0.08715374448198751,0
CANDIDATE,0,0,0,0,-0.06642139446572252,0
CANDIDATE,0,0,0,0,-0.022457276656888615,0
FALSE POSITIVE,1,1,0,0,-0.06687000791275145,10
FALSE POSITIVE,0,0,1,0,-0.028641733462358692,1
FALSE POSITIVE,0,1,0,0,-0.07757264300615563,7
FALSE POSITIVE,1,0,1,0,-0.08798688374075549,5
FALSE POSITIVE,1,0,1,0,-0.0860322108644152,5
FALSE POSITIVE,0,0,0,1,-0.08827527809955979,6
CANDIDATE,0,0,0,0,-0.08715374448198751,0
FALSE POSITIVE,1,0,1,0,-0.08465432670568354,5
CANDIDATE,0,0,0,0,-0.047803936414022453,0
CANDIDATE,0,0,0,0,-0.08680126248789335,0
CANDIDATE,0,0,0,0,-0.08638469285850936,0
FALSE POSITIVE,0,0,1,0,0.013463842923069699,1
FALSE POSITIVE,0,1,0,0,-0.08571177268796598,7
FALSE POSITIVE,0,1,0,0,-0.06994621440666403,7
FALSE POSITIVE,0,0,1,0,0.08742097404755125,1
CANDIDATE,0,0,0,0,-0.0813538134882565,0
CANDIDATE,0,0,0,0,-0.08330848636459678,0
CANDIDATE,0,0,0,0,-0.08414162562336477,0
CANDIDATE,0,0,0,0,-0.08462228288803861,0
FALSE POSITIVE,0,0,1,0,0.034901156927522985,1
CANDIDATE,0,0,0,0,-0.08503885251742262,0
FALSE POSITIVE,0,1,0,1,-0.002622153534681474,11
CANDIDATE,0,0,0,0,-0.08032841132361897,0
CANDIDATE,0,0,0,0,-0.08343666163517648,0
CANDIDATE,0,0,0,0,-0.08596812322912536,0
CANDIDATE,0,0,0,0,-0.07997592932952483,0
CANDIDATE,0,0,0,0,-0.08430184471158939,0
CANDIDATE,0,0,0,0,-0.05549445264880389,0
FALSE POSITIVE,1,0,0,0,-0.08401345035278508,4
FALSE POSITIVE,0,0,1,0,-0.07061913457720741,1
CANDIDATE,0,0,0,0,-0.08100133149416235,0
CANDIDATE,0,0,0,0,-0.083628924541046,0
FALSE POSITIVE,1,0,1,1,-0.08763440174666134,3
CANDIDATE,0,0,0,0,-0.08465432670568354,0
FALSE POSITIVE,1,0,0,0,0.18957666469956475,4
CANDIDATE,0,0,0,0,-0.07955935970014083,0
CANDIDATE,0,0,0,0,-0.08404549417043,0
CANDIDATE,0,0,0,0,-0.08391731889985031,0
FALSE POSITIVE,1,0,0,0,-0.0857438165056109,4
FALSE POSITIVE,1,0,0,0,-0.08686535012318321,4
CANDIDATE,0,0,0,0,-0.08635264904086444,0
FALSE POSITIVE,0,0,1,0,0.22261384069148002,1
CANDIDATE,0,0,0,0,-0.08567972887032106,0
CANDIDATE,0,0,0,0,-0.08385323126456047,0
FALSE POSITIVE,1,1,0,1,-0.07731629246499624,9
CANDIDATE,0,0,0,0,-0.0865769557643789,0
FALSE POSITIVE,0,1,0,0,-0.07814943172376423,7
FALSE POSITIVE,1,0,0,0,-0.0867051310349586,4
FALSE POSITIVE,0,0,1,0,0.32669216040218896,1
CANDIDATE,0,0,0,0,-0.08398140653514016,0
FALSE POSITIVE,1,0,0,0,-0.08577586032325583,4
FALSE POSITIVE,0,0,0,1,-0.08337257399988664,6
FALSE POSITIVE,1,0,1,1,-0.08452615143510385,3
FALSE POSITIVE,0,0,1,0,-0.029218522179967298,1
FALSE POSITIVE,0,0,1,0,1.7404653948961777,1
FALSE POSITIVE,0,1,0,0,-0.041299041432103153,7
CANDIDATE,0,0,0,0,-0.08132176967061158,0
FALSE POSITIVE,1,0,0,0,-0.08683330630553827,4
FALSE POSITIVE,0,0,1,0,0.030735460633683025,1
FALSE POSITIVE,0,0,1,0,0.03627904108625466,1
CANDIDATE,0,0,0,0,-0.08218695274702449,0
FALSE POSITIVE,0,0,1,0,0.12074654439827082,1
CANDIDATE,0,0,0,0,-0.0867051310349586,0
CANDIDATE,0,0,0,0,-0.0854554221468066,0
FALSE POSITIVE,1,0,1,0,0.034580718751073755,5
FALSE POSITIVE,0,0,1,0,0.044097732591615785,1
FALSE POSITIVE,0,0,1,0,0.12558516086265417,1
FALSE POSITIVE,1,1,0,0,-0.08596812322912536,10
CANDIDATE,0,0,0,0,-0.0860322108644152,0
CANDIDATE,0,0,0,0,-0.08282782909992294,0
CANDIDATE,0,0,0,0,0.015001946170025999,0
FALSE POSITIVE,1,0,0,0,-0.08407753798807494,4
FALSE POSITIVE,1,0,1,1,-0.08676921867024844,3
FALSE POSITIVE,0,1,0,0,-0.07260585127119261,7
FALSE POSITIVE,1,0,1,1,-0.0869935253937629,3
CANDIDATE,0,0,0,0,-0.08593607941148045,0
FALSE POSITIVE,1,0,1,0,0.0417264900858915,5
FALSE POSITIVE,1,0,0,1,-0.08548746596445153,2
FALSE POSITIVE,0,0,1,1,-0.08510294015271246,8
CANDIDATE,0,0,0,0,-0.08724987593492227,0
CANDIDATE,0,0,0,0,-0.08542337832916168,0
CANDIDATE,0,0,1,0,-0.046426052255290784,1
CANDIDATE,0,0,0,0,-0.07052300312427263,0
FALSE POSITIVE,0,0,1,0,0.03849006450375432,1
CANDIDATE,0,0,0,0,-0.08282782909992294,0
FALSE POSITIVE,1,0,0,0,-0.08577586032325583,4
CANDIDATE,0,0,0,0,-0.08378914362927063,0
CANDIDATE,0,0,0,0,-0.0833405301822417,0
FALSE POSITIVE,1,0,0,1,-0.08282782909992294,2
CANDIDATE,0,0,0,0,-0.08391731889985031,0
FALSE POSITIVE,0,0,1,0,0.37943628424573167,1
FALSE POSITIVE,0,1,0,0,-0.08430184471158939,7
FALSE POSITIVE,1,0,0,0,-0.08648082431144413,4
CANDIDATE,0,0,0,0,-0.08731396357021211,0
CANDIDATE,0,0,0,0,-0.08609629849970506,0
CANDIDATE,0,0,0,0,-0.0862885614055746,0
CANDIDATE,0,0,0,0,-0.0875703141113715,0
CANDIDATE,0,0,0,0,-0.08648082431144413,0
FALSE POSITIVE,1,0,0,1,-0.07321468380644613,2
CANDIDATE,0,0,0,0,-0.08763440174666134,0
FALSE POSITIVE,1,0,1,0,-0.004833176952181143,5
CANDIDATE,0,0,0,0,-0.0799438855118799,0
CANDIDATE,0,0,0,0,-0.08369301217633586,0
CANDIDATE,0,0,0,0,-0.08712170066434258,0
FALSE POSITIVE,0,1,0,0,-0.08084111240593773,7
FALSE POSITIVE,0,0,1,0,0.07229629211914773,1
FALSE POSITIVE,0,0,1,0,0.05537715640262858,1
CANDIDATE,0,0,0,0,-0.08487863342919799,0
FALSE POSITIVE,1,0,0,0,-0.028866040185873153,4
FALSE POSITIVE,0,0,1,0,0.21248799431568446,1
FALSE POSITIVE,1,0,1,1,-0.08503885251742262,3
FALSE POSITIVE,0,0,1,0,0.0417264900858915,1
CANDIDATE,0,0,0,0,-0.07946322824720606,0
FALSE POSITIVE,0,0,0,1,-0.08507089633506752,6
FALSE POSITIVE,1,0,1,0,-0.06392197668941857,5
FALSE POSITIVE,0,1,0,0,-0.0826355661940534,7
FALSE POSITIVE,1,0,1,0,0.01673231232285182,5
CANDIDATE,0,0,0,0,-0.08417366944100971,0
FALSE POSITIVE,1,0,0,0,-0.08410958180571984,4
CANDIDATE,0,0,0,0,-0.0796554911530756,0
FALSE POSITIVE,0,0,1,0,-0.03623611824420537,1
FALSE POSITIVE,0,0,1,0,0.041950796809405964,1
FALSE POSITIVE,0,0,1,0,0.07716695240117599,1
FALSE POSITIVE,1,0,1,1,-0.07798921263553962,3
FALSE POSITIVE,1,0,1,1,-0.08590403559383553,3
CANDIDATE,0,0,0,0,-0.0673506651774253,0
FALSE POSITIVE,1,1,0,1,-0.08705761302905274,9
CANDIDATE,0,0,0,0,-0.07545775104159072,0
CANDIDATE,0,0,0,0,-0.08446206379981401,0
CANDIDATE,0,0,0,0,-0.0851670277880023,0
FALSE POSITIVE,1,0,1,1,0.02846034958089351,3
CANDIDATE,0,0,0,0,-0.08071293713535804,0
FALSE POSITIVE,0,1,0,0,-0.08016819223539437,7
CANDIDATE,0,0,0,0,-0.07837373844727868,0
FALSE POSITIVE,0,0,1,0,-0.0017890142759134906,1
CANDIDATE,0,0,0,0,-0.08144994494119127,0
CANDIDATE,0,0,0,0,-0.0826355661940534,0
FALSE POSITIVE,0,0,1,0,0.14465123236138316,1
CANDIDATE,0,0,0,0,-0.0824753471058288,0
CANDIDATE,0,0,0,0,-0.07299037708293168,0
FALSE POSITIVE,0,0,1,0,-0.005666316210949138,1
FALSE POSITIVE,0,0,1,0,0.07325760664849543,1
CANDIDATE,0,0,0,0,-0.08157812021177095,0
FALSE POSITIVE,1,0,0,0,-0.06661365737159207,4
FALSE POSITIVE,1,0,0,1,-0.02732793693891686,2
CANDIDATE,0,0,0,0,-0.08119359440003189,0
FALSE POSITIVE,0,1,0,0,-0.08279578528227803,7
CANDIDATE,0,0,0,0,-0.0806488495000682,0
CANDIDATE,0,0,0,0,-0.08519907160564723,0
CANDIDATE,0,0,0,0,-0.05084809909029011,0
CANDIDATE,0,0,0,0,-0.08250739092347371,0
CANDIDATE,0,0,0,0,-0.08343666163517648,0
CANDIDATE,0,0,0,0,-0.08452615143510385,0
CANDIDATE,0,0,0,0,-0.08481454579390815,0
CANDIDATE,0,0,0,0,-0.08532724687622692,0
FALSE POSITIVE,0,0,1,0,0.4162546307197478,1
CANDIDATE,0,0,0,0,-0.08321235491166201,0
FALSE POSITIVE,1,0,0,1,-0.08548746596445153,2
CANDIDATE,0,0,0,0,-0.08564768505267613,0
FALSE POSITIVE,1,0,0,0,-0.08567972887032106,4
FALSE POSITIVE,1,1,0,0,-0.08353279308811123,10
CANDIDATE,0,0,0,0,-0.07904665861782206,0
FALSE POSITIVE,0,0,1,0,0.02166706024016991,1
FALSE POSITIVE,0,0,1,0,0.11459413141044568,1
FALSE POSITIVE,1,0,0,1,-0.06433854631880256,2
CANDIDATE,0,0,0,0,-0.07731629246499624,0
CANDIDATE,0,0,0,0,-0.07391964779463443,0
FALSE POSITIVE,1,0,1,1,-0.0021414962700076383,3
FALSE POSITIVE,0,0,0,1,-0.04309349522021882,6
FALSE POSITIVE,0,0,1,0,0.11610019083975706,1
FALSE POSITIVE,0,0,1,0,2.888563337296112,-1
CANDIDATE,0,0,0,0,-0.0827637414646331,0
FALSE POSITIVE,0,1,0,0,-0.0830521358234374,7
CANDIDATE,0,0,0,0,-0.06488329121876624,0
FALSE POSITIVE,0,0,1,0,0.09472696447059362,1
FALSE POSITIVE,0,0,1,0,0.014905814717091228,1
CANDIDATE,0,0,0,0,-0.08225104038231433,0
CANDIDATE,0,0,0,0,-0.08622447377028475,0
CANDIDATE,0,0,0,0,-0.08449410761745892,0
CANDIDATE,0,0,0,0,-0.08199468984115496,0
CANDIDATE,0,0,0,0,-0.08529520305858199,0
CANDIDATE,0,0,0,0,-0.06379380141883888,0
CANDIDATE,0,0,0,0,-0.0867371748526035,0
CANDIDATE,0,0,0,0,-0.08266761001169833,0
FALSE POSITIVE,0,1,0,0,-0.0823471718352491,7
FALSE POSITIVE,1,0,1,1,-0.04347802103195789,3
CANDIDATE,0,0,0,0,-0.08555155359974137,0
CANDIDATE,0,0,0,0,-0.08244330328818386,0
FALSE POSITIVE,0,0,1,0,0.05265343190281015,1
CANDIDATE,0,0,0,0,-0.08061680568242328,0
CANDIDATE,0,0,0,0,-0.08250739092347371,0
FALSE POSITIVE,1,0,1,0,0.010323548793867286,5
CANDIDATE,0,0,0,0,-0.07821351935905409,0
CANDIDATE,0,0,0,0,-0.0799438855118799,0
FALSE POSITIVE,1,0,0,0,-0.08443001998216908,4
CANDIDATE,0,0,0,0,-0.08436593234687924,0
CANDIDATE,0,0,0,0,-0.08712170066434258,0
FALSE POSITIVE,0,1,0,0,-0.08478250197626322,7
