koi_fpflag_co,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_ec,koi_prad,koi_depth,koi_teq,koi_impact,koi_insol,koi_model_snr,koi_pdisposition,hier_labels_5,hier_labels_10,dbscan_labels_5
0,0,1,0,-0.056359635725216815,-0.2988096074611408,-0.43015297964845606,-0.7735683950848332,-0.04757461990031116,-0.26292773837480793,FALSE POSITIVE,8,1,1
0,0,0,0,-0.08782666465253088,-0.3128672072582039,-0.4136093051629397,0.11110002306595279,-0.047536857153326534,-0.3301402008095747,CANDIDATE,4,0,0
0,0,0,0,-0.08055271804713343,-0.30626701422926916,-0.14772882235999799,-0.7684099786524671,-0.046588230905799034,-0.29191902938980413,CANDIDATE,4,0,0
0,0,0,0,-0.07609862739448918,-0.3017410667914694,-0.5648657576019465,0.19750349830808503,-0.04781552018279927,-0.27416925938062275,CANDIDATE,4,0,0
1,0,1,0,-0.01771479164544006,-0.3057261111839618,-0.5034178237986,0.7855629715978203,-0.04771904169128683,-0.2940490017909059,FALSE POSITIVE,17,1,2
1,0,1,1,-0.00848617216370233,-0.2951361702577928,-0.6334038376133715,0.8036174291111017,-0.04789808919854151,-0.21689666815099756,FALSE POSITIVE,10,1,3
0,1,0,0,-0.08680126248789335,-0.31288249364861476,-0.0011991340597101087,-0.25385793952394864,-0.04571666907296428,-0.3405533992149611,FALSE POSITIVE,1,0,5
0,0,0,0,-0.08128972585296665,-0.3058578093167323,-0.6889433162433193,0.3651520323599833,-0.047950649260175275,-0.29984725999390516,CANDIDATE,4,0,0
0,0,0,0,-0.08417366944100971,-0.31034848046896846,-0.010652662337148035,0.014379714959088487,-0.04578355293517843,-0.306000513597088,CANDIDATE,4,0,0
0,0,0,0,-0.08638469285850936,-0.31224869638465685,0.1606925376914144,-0.3015732915233351,-0.04435567126079436,-0.3283652238086565,CANDIDATE,4,0,0
0,0,0,0,-0.08324439872930693,-0.30675029934148934,-0.7232123562490318,-0.07718217671540986,-0.04797657415544058,-0.3114437763999036,CANDIDATE,4,0,0
0,0,0,0,-0.08583994795854567,-0.3108952628952031,0.11224320526954501,-0.6226847144381248,-0.0448076404394379,-0.3121537672002709,CANDIDATE,4,0,0
0,0,0,0,-0.08705761302905274,-0.312864855505833,-0.27889652720944924,0.01309011085099696,-0.0471454385862273,-0.33593845901257396,CANDIDATE,4,0,0
0,0,1,0,0.043745250597521636,-0.2629747807095309,-0.10282456304216782,0.8564911975428544,-0.0463546700913769,0.020595254571849145,FALSE POSITIVE,8,1,1
1,0,0,1,0.013752237281874012,-0.3024371854932562,-0.4336980527524953,0.8294095112729322,-0.047581959368377134,-0.3056455181969044,FALSE POSITIVE,11,5,7
0,0,0,0,-0.06603686865398346,-0.2700747211172822,0.13705871699781957,-0.46922182557523334,-0.044590001535578246,0.1495769166385671,CANDIDATE,4,0,0
0,0,0,0,-0.07984775405894513,-0.3001289405412165,-0.59440803346894,0.20395151884854268,-0.047853934011628456,-0.2733409367801943,CANDIDATE,4,0,0
0,0,0,0,-0.08199468984115496,-0.3057049454126237,-0.7066686817635154,0.2555356831722037,-0.047964558735945476,-0.31108878099972004,CANDIDATE,4,0,0
0,0,0,0,-0.08542337832916168,-0.31094582557117745,-0.7291208114224305,-0.18937773411937242,-0.04798113172835252,-0.33735844061330844,CANDIDATE,4,0,0
0,0,0,0,-0.06968986386550464,-0.28619480774362577,-0.27653314514008975,0.3922337186299052,-0.047137507225575366,-0.21299171874897763,CANDIDATE,4,0,0
0,0,0,0,-0.07468869941811258,-0.2851588608242437,-0.015379426475867,-0.7967812690304806,-0.04581563351333778,-0.09738155008917633,CANDIDATE,4,0,0
0,0,0,0,-0.07920687770604669,-0.3059412965258993,-0.5837728141568224,0.34322876252242734,-0.04784061642844422,-0.2860024393867437,CANDIDATE,4,0,0
0,0,0,0,-0.08510294015271246,-0.31186536074819987,-0.27889652720944924,0.25424607906411206,-0.047144609936606956,-0.3301402008095747,CANDIDATE,4,0,0
0,0,0,0,-0.07933505297662637,-0.2967788692888675,-0.0933710347647299,-0.7568035416796434,-0.04630282030084629,-0.18340876873367534,CANDIDATE,4,0,0
0,0,0,1,-0.08792279610546565,-0.3133457888656823,1.1060453654352072,0.4915332349529527,-0.022029423728903052,-0.34883662521924574,FALSE POSITIVE,7,5,10
1,0,1,1,-0.08302009200579248,-0.3093725032350444,-0.4112459230935802,0.13302329290350873,-0.04753087903820828,-0.31759703000308653,FALSE POSITIVE,10,1,3
0,0,0,0,-0.08132176967061158,-0.30404343236258186,0.04252343422344031,-0.23580348201066734,-0.04539148328623463,-0.21192673254842678,CANDIDATE,4,0,0
0,0,0,0,-0.0827637414646331,-0.30138007280253604,-0.6960334624513977,-0.22548664914593514,-0.04795633142900055,-0.2357114243607298,CANDIDATE,4,0,0
0,0,0,0,-0.08446206379981401,-0.30630464226720355,-0.9040110845550321,-0.7568035416796434,-0.04805878803563124,-0.29759895579274215,CANDIDATE,4,0,0
0,0,0,0,-0.08212286511173465,-0.29816522731151385,-1.0989901052771893,-0.741328292382545,-0.04808429860608637,-0.29085404318925323,CANDIDATE,4,0,0
0,1,0,0,-0.08157812021177095,-0.30590366848796485,-1.055267536994039,-0.7954916649223891,-0.04808175346796672,-0.337121777013186,FALSE POSITIVE,1,0,5
1,0,1,0,-0.07645110938858334,-0.30508996216763296,-0.2978035837643251,0.45929313225066454,-0.047208948660701446,-0.2888424025882127,FALSE POSITIVE,17,1,2
0,0,0,0,-0.07497709377691689,-0.30741584526245447,-0.8142025659193718,0.28519657765830864,-0.048028127999678205,-0.26600436517639936,CANDIDATE,4,0,0
0,0,0,0,-0.08580790414090075,-0.3056049959368604,-0.8012039645378947,-0.7426178964906366,-0.04802244583085293,-0.29227402478998776,CANDIDATE,4,0,0
0,0,0,0,-0.08532724687622692,-0.3039517140201167,-0.9016477024856726,-0.1313455492552538,-0.04805831452156247,-0.29310234739041624,CANDIDATE,4,0,0
0,0,0,0,-0.08635264904086444,-0.3078132914131368,-0.6747630238271625,-0.6446079842756808,-0.047937627623284025,-0.2993739327936603,CANDIDATE,4,0,0
0,0,1,0,-0.03328808702087248,-0.018445448564131696,-0.49869105965988103,-0.14940000676853518,-0.04771069600582471,1.666590593423268,FALSE POSITIVE,8,1,1
1,0,0,0,-0.08058476186477835,-0.30849412372451274,-0.06501044993241611,0.425763425440285,-0.04613472280643198,-0.2962973059920689,FALSE POSITIVE,3,5,4
0,0,0,0,-0.06693409554804129,-0.2573341026479239,-0.954823799046261,-0.7451971047068197,-0.04806979723773021,-0.13134277670674335,CANDIDATE,4,0,0
0,0,0,0,-0.08116155058238697,-0.30377768434467,-0.8803772638614373,-0.6768480869779688,-0.04805239559570281,-0.22991316615773055,CANDIDATE,4,0,0
0,0,0,0,-0.07959140351778576,-0.29457762906970375,-0.6983968445207572,0.02727575604000375,-0.04795775197120687,-0.16270070372296375,CANDIDATE,4,0,0
0,0,0,0,-0.08471841434097338,-0.31098345360911184,-0.7208489741796723,-0.23709308611875887,-0.04797544955952725,-0.3368851134130636,CANDIDATE,4,0,0
0,0,0,0,-0.0806488495000682,-0.3031050831665922,-0.5258699534575151,0.22458518457800694,-0.047756508491978475,-0.2849374531861928,CANDIDATE,4,0,0
0,0,0,0,-0.0803604551412639,-0.3070901275590846,-0.3084388030764427,0.2581148913883868,-0.047245290865479746,-0.28671243018711096,CANDIDATE,4,0,0
0,0,0,0,-0.08080906858829282,-0.30780976378458047,-0.5967714155382995,0.2877757858744919,-0.047857366988627054,-0.3115621081999648,CANDIDATE,4,0,0
0,0,0,0,-0.07587432067097472,-0.3058095983931288,-0.8425631507516856,0.46832036100730523,-0.048039847472880336,-0.3186620162036374,CANDIDATE,4,0,0
0,0,0,0,-0.08423775707629955,-0.31157374345420813,-0.0011991340597101087,0.3767584693328069,-0.045712289067828135,-0.329193546409085,CANDIDATE,4,0,0
0,1,0,0,-0.08526315924093707,-0.3099439790611735,-0.7161222100409533,-0.6613728376808705,-0.047971543068459875,-0.3378317678135533,FALSE POSITIVE,1,0,5
0,0,0,0,-0.08125768203532174,-0.30591189962126303,-0.3722501189491487,-0.2551475436320402,-0.04743286162597233,-0.29298401559035503,CANDIDATE,4,0,0
0,0,0,0,-0.08273169764698816,-0.30522166030040343,-0.4490600362033319,-0.792912456706206,-0.0476155196780014,-0.050758820865059937,CANDIDATE,4,0,0
0,0,0,0,-0.08061680568242328,-0.3047971689974558,-0.6605827314110055,-0.18679852590318943,-0.0479259081500819,-0.2999655917939663,CANDIDATE,4,0,0
0,0,0,0,-0.08119359440003189,-0.30298279204330536,-0.6014981796770185,0.04919902587755969,-0.04786251645412496,-0.2655310379761545,CANDIDATE,4,0,0
0,0,0,0,-0.08430184471158939,-0.30949597023451675,-0.35570644446363237,0.13044408468732568,-0.04738539184057786,-0.30966879939898545,CANDIDATE,4,0,0
1,0,0,0,0.0034982156354987585,-0.20602356941959743,0.3273109735812579,0.8113550537596509,-0.042425036023890875,0.03384841617870455,FALSE POSITIVE,3,5,4
0,0,0,0,-0.08026432368832913,-0.3080014316028089,-0.21154013823270398,0.19492429009190199,-0.04688275665657565,-0.2794941903833772,CANDIDATE,4,0,0
0,0,0,0,-0.08484658961155307,-0.3119029887861343,0.1205150425123032,0.018248527283363066,-0.044734778462105496,-0.3236319518062082,CANDIDATE,4,0,0
0,0,0,0,-0.07997592932952483,-0.30499001269186965,-0.13827529408256006,-0.1403727780118945,-0.046545318693316504,-0.2654127061760933,CANDIDATE,4,0,0
0,0,0,0,-0.08423775707629955,-0.31083882083830144,0.37930537910716644,-0.1055534670934233,-0.04168120461110756,-0.3158220530021684,CANDIDATE,4,0,0
0,0,0,0,-0.07991184169423497,-0.3011825256033803,-0.7066686817635154,0.23103320511846456,-0.04796485468223846,-0.27227595057964343,CANDIDATE,4,0,0
0,0,0,0,-0.08593607941148045,-0.31127036739836184,-0.8768321907573982,0.425763425440285,-0.04805115262127228,-0.3409083946151447,CANDIDATE,4,0,0
0,0,0,0,-0.07997592932952483,-0.30004192570349314,-0.964277327323699,0.3445183666305187,-0.048071336158453715,-0.28470078958607037,CANDIDATE,4,0,0
0,0,1,0,-0.0502713103726815,-0.23330977630298078,-0.5743192858793844,0.46574115279112216,-0.047828068305621745,-0.04294892206102014,FALSE POSITIVE,8,1,1
0,0,1,0,-0.0576093446133688,-0.17308492571275255,-0.6842165521046003,0.23361241333464777,-0.04794626925503913,0.7686888945588132,FALSE POSITIVE,8,1,1
0,0,1,0,0.03836188923317463,-0.21642537015609425,-0.5577756113938681,0.8513327811104883,-0.047806049901423814,0.15703182004242328,FALSE POSITIVE,8,1,1
0,0,0,0,-0.07728424864735131,-0.28216978356082806,-0.44196988999525344,-0.23580348201066734,-0.047599952902990496,-0.02212252525024731,CANDIDATE,4,0,0
0,0,0,0,-0.08218695274702449,-0.31167722055852776,-0.662946113480365,-0.36605349692791134,-0.04792786139561559,-0.3344001456117782,CANDIDATE,4,0,0
1,0,0,1,-0.08388527508220539,-0.3119347374431415,1.2135792495910636,-0.6007614446005688,-0.017264037330033212,-0.2979539511929258,FALSE POSITIVE,11,5,7
0,0,1,0,0.21841610057999514,-0.30113196292740596,0.9736959695510761,0.7933005962463695,-0.027189957618163698,0.0669813201958431,FALSE POSITIVE,6,1,1
0,0,0,0,-0.08273169764698816,-0.30484773167343016,-0.5034178237986,-0.1261871328228877,-0.04771892331276964,-0.29120903858943686,CANDIDATE,4,0,0
0,0,0,0,-0.08196264602351003,-0.30318504274720287,-0.662946113480365,-0.015281179527016612,-0.047927447070805415,-0.295232319791518,CANDIDATE,4,0,0
0,0,0,0,-0.08228308419995925,-0.30504645474877135,-0.7279391203877508,0.13947131344396638,-0.04798030307873217,-0.30623717719721044,CANDIDATE,4,0,0
0,0,1,0,-0.05466131339003591,-0.184831928805405,-0.4514234182726914,0.40384015560272907,-0.04762031400794772,-0.2664776923766442,FALSE POSITIVE,8,1,1
0,0,0,0,0.10517324902283842,-0.30094029510917747,0.07088401905575409,1.104095186296427,-0.045166860049860584,-0.2875407527875394,CANDIDATE,4,0,0
1,0,0,1,-0.019957858880584642,-0.28969421527152706,0.12287842458166269,0.8087758455434678,-0.0446983770680686,-0.09596156848844184,FALSE POSITIVE,11,5,7
0,0,0,0,-0.05120058108438426,-0.21779879354070064,-0.13709360304788032,0.37288965700853227,-0.046536736250820006,-0.007449382042657405,CANDIDATE,4,0,0
1,0,0,0,-0.0744323488769532,-0.28973889856657414,0.6109168219043957,-0.15197921498471822,-0.03748273293107584,-0.2005668797425507,FALSE POSITIVE,3,5,4
0,0,0,0,-0.07837373844727868,-0.3041621958573124,-0.3722501189491487,-0.7709891868686501,-0.04743357189707549,-0.3022138959951293,CANDIDATE,4,0,0
0,0,0,0,-0.08625651758792967,-0.3119441444526251,-0.11109640028492601,-0.34928864352272154,-0.0464032644726847,-0.31286375800063815,CANDIDATE,4,0,0
0,0,0,0,-0.08023227987068421,-0.3079802658314708,-0.4230628334403776,0.401260947386546,-0.04755940826085184,-0.2870674255872946,CANDIDATE,4,0,0
0,0,0,0,-0.07920687770604669,-0.30830010415391335,-0.5400502458736719,0.3032510351715902,-0.04777905959950377,-0.3032788821956802,CANDIDATE,4,0,0
1,0,1,1,-0.07763673064144547,-0.30936779973030265,0.021252995599204967,0.4786371938720374,-0.045561593215441225,-0.29783561939286457,FALSE POSITIVE,10,6,3
0,1,0,0,-0.010184494498883236,-0.30752167411914505,-0.6653094955497245,0.7597708894359898,-0.04792987383040788,-0.3288385510089014,FALSE POSITIVE,1,0,5
0,0,0,0,-0.06026898147789738,-0.26334282995557695,-0.32025571342324016,-0.7335906677339958,-0.04727979820324156,0.9006288516270615,CANDIDATE,4,1,0
0,0,0,0,-0.07068322221249725,-0.28633591288587984,-1.0115449687108886,0.32517430500914596,-0.04807784697689935,-0.2796125221834384,CANDIDATE,4,0,0
0,0,0,0,-0.06719044608920068,-0.3039470105153749,0.3663067777256893,0.4463970911697493,-0.041859541847259076,-0.23926137836256609,CANDIDATE,4,0,0
0,0,0,0,-0.07962344733543067,-0.3097922910332503,0.6061900577656767,0.2581148913883868,-0.037611647136299206,-0.2587861253726656,CANDIDATE,4,0,0
0,1,0,0,-0.08068089331771312,-0.30033001536892856,-1.0883548859650718,-0.1751920889303657,-0.048083765902759,-0.3379500996136145,FALSE POSITIVE,1,0,5
0,0,0,0,-0.04963043401978305,-0.1457693219247329,-0.7917504362604567,0.07757031625557326,-0.048017710690165215,0.6274007252857295,CANDIDATE,4,0,0
0,0,0,0,-0.07943118442956114,-0.3096394271291417,0.340309574962735,-0.0023851384461013505,-0.04223663661377794,-0.3309685234100031,CANDIDATE,4,0,0
0,0,0,0,-0.08087315622358267,-0.3082201445733027,-0.23044719478757983,-0.08878861368823344,-0.04696360918381859,-0.3188986798037598,CANDIDATE,4,0,0
0,0,0,0,-0.07802125645318454,-0.3065598073994463,-0.46205863758480903,0.3599936159276172,-0.047641858898076886,-0.3180703572033313,CANDIDATE,4,0,0
0,0,0,0,-0.08109746294709712,-0.3061917581534003,-0.7409377217692279,0.024696547823820695,-0.047988885521228666,-0.21050675094769225,CANDIDATE,4,0,0
0,0,0,0,-0.08696148157611797,-0.31101520226611906,-0.891012483173555,0.10207279430931211,-0.04805529586937404,-0.33948841301441024,CANDIDATE,4,0,0
0,0,0,0,-0.08170629548235064,-0.3092419809784594,-0.11818654649300446,-0.032046032932206446,-0.04643771262118791,-0.3207919886047392,CANDIDATE,4,0,0
1,0,1,1,0.4612121068755743,-0.29540074239951924,-0.30253034790304406,2.8437711281118943,-0.0472252848960741,-0.2773642179822754,FALSE POSITIVE,10,1,3
0,0,0,0,-0.0851670277880023,-0.31020149594578716,-0.3852487203306259,-0.608499069249118,-0.04746855274890607,-0.29961059639378274,CANDIDATE,4,0,0
0,0,0,0,-0.07904665861782206,-0.30361658930726326,-0.9441885797341434,0.16397379149770536,-0.04806778480293792,-0.29227402478998776,CANDIDATE,4,0,0
0,0,1,0,1.1920674997209708,7.234711626151388,4.614486047399358,-0.5620733213578232,0.8584751958086854,4.63506212975876,FALSE POSITIVE,0,4,1
1,0,1,0,-0.0738555601593446,-0.2915215268637174,-0.18554293546974968,0.4270530295483764,-0.04677047463301792,-0.12246789170215265,FALSE POSITIVE,17,1,2
0,0,0,0,-0.08138585730590142,-0.30720418754907336,-0.4431515810299332,-0.23451387790257575,-0.047603977772575065,-0.32611691960749356,CANDIDATE,4,0,0
0,0,1,0,0.08742097404755125,-0.14527545392684363,0.2067784880439243,0.5224837335471493,-0.04387955286464341,1.8975742671427482,FALSE POSITIVE,8,1,1
0,0,0,0,-0.07811738790611931,-0.31012271224136195,0.6948168853666573,0.16397379149770536,-0.03553173658921513,-0.27263094597982707,CANDIDATE,4,0,0
0,0,0,0,-0.08455819525274877,-0.30846825444843284,-0.6026798707116983,-0.2886772504424198,-0.047864114564107066,-0.30339721399574143,CANDIDATE,4,0,0
0,0,0,0,-0.08590403559383553,-0.31157609520657903,-0.5471403920817504,-0.10426386298533191,-0.04778983204456835,-0.33806843141367565,CANDIDATE,4,0,0
0,0,1,0,-0.06626117537749791,-0.29488806038266274,0.6120985129390754,0.5018500678176849,-0.03747764265483653,-0.14790922871531262,FALSE POSITIVE,8,1,1
0,0,0,0,-0.08039249895890882,-0.30550034295635525,-0.5884995782955413,-0.7735683950848332,-0.047846357786528085,-0.23606641976091342,CANDIDATE,4,0,0
0,0,0,0,-0.08558359741738629,-0.3119394409478833,-0.4183360693016586,-0.44600895162958587,-0.047548931762080235,-0.32481526980682024,CANDIDATE,4,0,0
0,0,0,0,-0.07802125645318454,-0.3000595638462749,0.504564628783219,0.2220059763618239,-0.03958862756268382,-0.19713525754077563,CANDIDATE,4,0,0
0,0,0,0,-0.08551950978209645,-0.31168662756801135,-0.0035625161290695905,0.14205052166014956,-0.04573513612164642,-0.33653011801288,CANDIDATE,4,0,0
0,0,0,0,-0.08494272106448784,-0.31136796512175424,-0.19735984581654709,0.28132776533403425,-0.04682492875092678,-0.3339268184115333,CANDIDATE,4,0,0
0,0,0,0,-0.0793670967942713,-0.29444593093693333,-0.4537868003420509,0.29551341052304086,-0.047625996176772996,-0.26777934217731747,CANDIDATE,4,0,0
0,0,0,0,-0.08180242693528542,-0.29865909530940316,-0.6286770734746525,-0.2848084381181453,-0.047893294868595185,-0.2994922645937215,CANDIDATE,4,0,0
0,0,1,0,-0.06584460574811392,-0.07860327421178924,-0.8827406459307968,-0.23322427379448438,-0.04805292829903018,0.1430686676352006,FALSE POSITIVE,8,1,1
0,0,0,0,-0.08016819223539437,-0.3003946885591284,-0.6464024389948486,-0.7696995827605586,-0.04791164353876013,-0.23381811555975046,CANDIDATE,4,0,0
0,0,0,0,-0.07821351935905409,-0.2986073567572433,-0.8531983700638033,0.26198370371266133,-0.04804345801765472,-0.2616260885741346,CANDIDATE,4,0,0
0,0,0,0,-0.08020023605303928,-0.3079567483077618,-0.371068427914469,-0.709088189680257,-0.04742942864897373,-0.2968889649923749,CANDIDATE,4,0,0
0,0,0,0,-0.08167425166470572,-0.3056496792319075,-0.758663087289424,0.2220059763618239,-0.048000013101844825,-0.27795587698258145,CANDIDATE,4,0,0
0,0,0,0,-0.08519907160564723,-0.31123744286516924,0.21741370735604196,-0.7323010636259044,-0.043761233536708834,-0.2990189373934767,CANDIDATE,4,0,0
0,0,0,0,-0.0823471718352491,-0.3094501110632842,-0.09691610786876911,0.35096638717097633,-0.04632489789430281,-0.30623717719721044,CANDIDATE,4,0,0
0,0,0,0,-0.08321235491166201,-0.3103778773736047,-0.6180418541625349,0.3445183666305187,-0.047882048909461836,-0.3056455181969044,CANDIDATE,4,0,0
0,0,0,0,-0.08289191673521279,-0.3088386554468498,-0.4537868003420509,-0.4834074707642401,-0.04762540428418703,-0.2689626601779296,CANDIDATE,4,0,0
0,0,0,0,-0.07949527206485099,-0.30244188899799807,-0.5530488472551491,0.04146140122901039,-0.0477976450267031,-0.21358337774928368,CANDIDATE,4,0,0
0,0,0,0,-0.08500680869977768,-0.3082377827160845,-0.24226410513437724,-0.6239743185462163,-0.04701084221217866,-0.32055532500461675,CANDIDATE,4,0,0
0,0,0,0,-0.08260352237640849,-0.3037906189827099,-0.7385743396998684,0.2000827065242681,-0.04798705065421218,-0.32978520540939105,CANDIDATE,4,0,0
0,1,0,0,-0.08289191673521279,-0.30794498954590727,-0.9063744666243916,0.014379714959088487,-0.04805937992821721,-0.3386600904139817,FALSE POSITIVE,1,0,5
0,0,0,0,-0.07959140351778576,-0.29981733335207206,-0.621586927266574,-0.7439075005987281,-0.04788548188646043,-0.27251261417976586,CANDIDATE,4,0,0
0,0,0,0,-0.0806488495000682,-0.3046913401407652,-0.7551180141853848,-0.7761476033010163,-0.04799734958520798,-0.19879190274163255,CANDIDATE,4,0,0
0,0,0,0,-0.08132176967061158,-0.3041645476096833,-0.8366546955782869,-0.7077985855721654,-0.04803753909179507,-0.3312051870101256,CANDIDATE,4,0,0
0,0,0,0,-0.03533889135014753,-0.2943177604327192,0.5151998480953367,0.4476866952778408,-0.03940940248765335,-0.19985688894218342,CANDIDATE,4,0,0
0,0,0,0,-0.08071293713535804,-0.2975866962282721,-0.8094758017806529,0.2529564749560205,-0.04802617475414452,-0.27984918578356077,CANDIDATE,4,0,0
1,0,0,1,-0.08542337832916168,-0.3110916342181733,-0.06382875889773637,-0.09007821779632512,-0.0461221746836095,-0.30410720479610864,FALSE POSITIVE,11,5,7
0,0,1,0,-0.08475045815861831,-0.3090526649126018,0.23750245494559755,-0.07847178082350138,-0.04352773191154529,-0.29227402478998776,FALSE POSITIVE,8,1,1
0,0,1,0,-0.03469801499724908,-0.03248541021841299,-0.7102137548675547,-0.3247861654689825,-0.04796686711703074,1.1700703603664344,FALSE POSITIVE,8,1,1
0,0,0,0,-0.08253943474111863,-0.3064410439047158,-0.6830348610699206,-0.7696995827605586,-0.04794555898393597,-0.25440784877040085,CANDIDATE,4,0,0
0,0,0,0,-0.08109746294709712,-0.3117266073583167,0.21032356114796352,0.3122782639282307,-0.043834687406627194,-0.2935756745906611,CANDIDATE,4,0,0
0,0,0,0,-0.07798921263553962,-0.2893438041682627,-0.9831843838785748,0.38836490630563075,-0.048074236432124946,-0.3353468000122679,CANDIDATE,4,0,0
0,0,0,0,-0.07786103736495993,-0.30760986483305386,0.43129978463307506,0.28003816122594255,-0.04087267933867818,-0.22683653935613912,CANDIDATE,4,0,0
0,0,0,0,-0.0787903080766627,-0.30768512090892264,-0.3190740223885604,0.07112229571511564,-0.04727967982472436,-0.17820216953098217,CANDIDATE,4,0,0
0,0,1,0,0.29512900002194004,-0.21482970617243766,-0.11818654649300446,1.2498204505107695,-0.046433806130120533,0.3022249387175269,FALSE POSITIVE,6,1,1
0,0,0,0,-0.07283015799470706,-0.28672865553182036,-0.7279391203877508,0.45671392403448147,-0.047979770375404796,-0.28742242098747817,CANDIDATE,4,0,0
0,0,0,0,-0.08199468984115496,-0.2953760489996248,-0.8626518983412412,-0.33897181065798926,-0.048046950183911925,-0.3012672415946397,CANDIDATE,4,0,0
0,0,0,0,-0.08484658961155307,-0.3062846523720509,-0.6653094955497245,-0.7426178964906366,-0.047929459505597696,-0.3202003296044331,CANDIDATE,4,0,0
0,0,1,0,-0.07292628944764183,-0.27489110997288824,-0.6322221465786917,0.3754688652247155,-0.047896431899300804,-0.20021188434236706,FALSE POSITIVE,8,1,1
0,0,0,0,-0.07991184169423497,-0.299425766582317,-0.4313346706831358,-0.6046302569248434,-0.04757538936067291,-0.2880140799877842,CANDIDATE,4,0,0
0,0,0,0,-0.08321235491166201,-0.31113396576084956,-0.143002058221279,0.26585251603693577,-0.04656467358087759,-0.3151120622018011,CANDIDATE,4,0,0
0,0,0,0,-0.08302009200579248,-0.31033907345948486,-0.4927826044864823,-0.7851748320576569,-0.04770087058889768,-0.3035155457958026,CANDIDATE,4,0,0
0,0,1,0,0.10296222560533874,-0.07005465434356269,0.47502235291622547,0.7920109921382779,-0.040130268468101186,1.6280144266033139,FALSE POSITIVE,8,6,1
0,0,0,0,-0.08285987291756787,-0.3108788006286068,0.19732495976648637,-0.4950139077370639,-0.04397751108762076,-0.27050097357872527,CANDIDATE,4,0,0
0,0,1,0,-0.0399532010910164,-0.2995950927530219,0.5022012467138595,0.45542431992638993,-0.03963964870359408,-0.17074726612712599,FALSE POSITIVE,8,1,1
0,0,1,0,0.285227460369659,-0.26537827163259214,0.7030887226094155,0.8655184262994949,-0.03535772016894116,-0.00046780583904609363,FALSE POSITIVE,6,1,1
0,0,0,0,-0.08231512801760418,-0.3068725904647763,-0.726757429353071,0.29938222284731547,-0.04797929686133602,-0.2875407527875394,CANDIDATE,4,0,0
0,0,0,0,-0.08491067724684291,-0.310574248696575,-0.4230628334403776,0.23619162155083082,-0.04755757339383534,-0.2991372691935379,CANDIDATE,4,0,0
0,0,0,0,-0.08558359741738629,-0.31102578515178814,-0.5518671562204693,-0.029466824716023396,-0.04779640205227257,-0.31274542620057694,CANDIDATE,4,0,0
0,0,0,0,-0.08481454579390815,-0.3098793058709737,-0.8709237355839994,-0.20614258752456233,-0.04804961370054877,-0.31925367520394343,CANDIDATE,4,0,0
0,0,0,0,-0.08055271804713343,-0.30113078705122054,-0.5045995148332797,-0.7761476033010163,-0.0477213500723721,-0.2999655917939663,CANDIDATE,4,0,0
0,0,0,0,-0.08500680869977768,-0.30477835497848854,-0.32025571342324016,-0.7942020608142976,-0.04728234334136121,-0.2716842915793374,CANDIDATE,4,0,0
0,0,0,0,-0.08154607639412605,-0.3125226755358668,-0.5235065713881556,0.0027732779862647532,-0.04775283875794548,-0.33806843141367565,CANDIDATE,4,0,0
0,0,0,0,-0.0816422078470608,-0.30255359723561587,-0.7433011038385874,0.3109886598201392,-0.04799018768491779,-0.306000513597088,CANDIDATE,4,0,0
0,0,1,0,-0.020406472327613563,0.1396393458078597,-0.6393122927867702,0.2877757858744919,-0.04790388974588397,1.0052341628811703,FALSE POSITIVE,8,1,1
0,0,0,0,-0.0807770247706479,-0.3096441306338835,-0.40179239481614226,-0.5491772802769079,-0.047507440091804035,-0.26848933297768474,CANDIDATE,4,0,0
0,0,0,0,-0.07898257098253222,-0.30215379933256264,0.4868392632630229,-0.7400386882744535,-0.03996122394554933,0.21110945267039583,CANDIDATE,4,0,0
0,0,0,0,-0.07295833326528676,-0.30273233041580433,-0.27889652720944924,-0.023018804175565767,-0.047145793721778885,-0.23488310176030133,CANDIDATE,4,0,0
1,0,1,1,-0.07199701873593908,-0.2862688879433092,-0.726757429353071,0.39739213506227145,-0.04797917848281883,-0.27677255898196934,FALSE POSITIVE,10,1,3
0,0,0,0,-0.07526548813572119,-0.2771852444107025,-0.6239503093359335,-0.7323010636259044,-0.04788802702458009,-0.11702462889933704,CANDIDATE,4,0,0
0,0,0,0,-0.08311622345872724,-0.30226433169399497,-0.749209559011986,-0.7709891868686501,-0.04799409417598517,-0.23085982055822024,CANDIDATE,4,0,0
1,0,0,0,-0.08491067724684291,-0.30951125662492757,-0.3214374044579199,-0.07718217671540986,-0.04728329036949875,-0.34575999841765426,FALSE POSITIVE,3,5,4
0,0,0,0,-0.08519907160564723,-0.3083471392013314,-0.466785401723528,-0.7838852279495654,-0.04765280891091725,-0.2624544111745631,CANDIDATE,4,0,0
0,0,0,0,-0.08394936271749524,-0.304993540320426,-1.031633716300444,-0.6678208582213282,-0.04807980022243303,-0.2940490017909059,CANDIDATE,4,0,0
1,0,1,1,0.12446362724508188,-0.3106600876581129,1.6023556000006982,0.7468748483550746,0.006295359215459389,-0.25499950777070685,FALSE POSITIVE,10,6,3
0,0,0,0,-0.07193293110064923,-0.29838629203437855,-0.8898307921388753,0.11883764771450195,-0.048055118301598254,-0.1303961223062537,CANDIDATE,4,0,0
