koi_pdisposition,koi_fpflag_co,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_ec,koi_prad,cluster
FALSE POSITIVE,0,0,1,0,0.10011032583494062,0
CANDIDATE,0,0,0,0,-0.08423775707629955,24
CANDIDATE,0,0,1,0,-0.04902160148452952,0
FALSE POSITIVE,0,1,0,0,-0.011177852845875835,4
CANDIDATE,0,0,0,0,-0.08689739394082813,24
FALSE POSITIVE,1,0,1,1,-0.08635264904086444,21
CANDIDATE,0,0,0,0,-0.08455819525274877,24
CANDIDATE,0,0,0,0,-0.08571177268796598,24
FALSE POSITIVE,1,0,1,0,-0.05754525697807895,12
CANDIDATE,0,0,0,0,-0.08144994494119127,24
FALSE POSITIVE,1,1,0,1,-0.04033772690275547,20
FALSE POSITIVE,1,0,0,1,-0.08654491194673397,11
FALSE POSITIVE,0,0,1,0,0.043456856238717326,0
CANDIDATE,0,0,0,0,-0.07728424864735131,24
CANDIDATE,0,0,0,0,-0.08619242995263983,24
CANDIDATE,0,0,0,0,-0.07895052716488729,24
CANDIDATE,0,0,0,0,-0.08705761302905274,24
CANDIDATE,0,0,0,0,-0.08225104038231433,24
CANDIDATE,0,0,0,0,-0.08680126248789335,24
FALSE POSITIVE,0,1,0,0,1.1904973526563696,22
FALSE POSITIVE,0,1,0,0,0.34136822888356344,4
CANDIDATE,0,0,0,0,-0.0875703141113715,24
CANDIDATE,0,0,0,0,-0.07943118442956114,24
CANDIDATE,0,0,0,0,-0.08510294015271246,24
CANDIDATE,0,0,0,0,-0.0861603861349949,24
CANDIDATE,0,0,0,0,-0.0865769557643789,24
FALSE POSITIVE,0,1,0,0,0.3057675474800544,4
CANDIDATE,0,0,0,0,-0.06235182962481735,24
FALSE POSITIVE,0,0,0,1,-0.08619242995263983,7
CANDIDATE,0,0,0,0,-0.05318729777836947,24
FALSE POSITIVE,0,1,0,1,-0.08737805120550197,14
FALSE POSITIVE,1,0,0,1,-0.08660899958202382,11
FALSE POSITIVE,1,0,0,0,0.011124644234990353,3
CANDIDATE,0,0,0,0,-0.07946322824720606,24
CANDIDATE,0,0,0,0,-0.08535929069387183,24
CANDIDATE,0,0,0,0,-0.06449876540702718,24
FALSE POSITIVE,1,0,1,0,-0.020406472327613563,12
CANDIDATE,0,0,0,0,-0.08635264904086444,24
FALSE POSITIVE,0,1,0,0,-0.08324439872930693,23
CANDIDATE,0,0,0,0,-0.08558359741738629,24
CANDIDATE,0,0,0,0,-0.08269965382934326,24
FALSE POSITIVE,0,0,1,0,0.5158147721425225,9
CANDIDATE,0,0,0,0,-0.08475045815861831,24
FALSE POSITIVE,1,0,0,0,-0.08567972887032106,3
CANDIDATE,0,0,0,0,-0.06706227081862098,24
CANDIDATE,0,0,0,0,-0.0830521358234374,24
FALSE POSITIVE,0,0,1,0,-0.0638258452364838,0
CANDIDATE,0,0,0,0,-0.08225104038231433,24
CANDIDATE,0,0,0,0,-0.08122563821767681,24
FALSE POSITIVE,1,0,1,1,-0.007460769999064803,21
FALSE POSITIVE,1,0,1,1,-0.08676921867024844,21
CANDIDATE,0,0,0,0,-0.08484658961155307,24
CANDIDATE,0,0,0,0,-0.08410958180571984,24
CANDIDATE,0,0,0,0,-0.08737805120550197,24
CANDIDATE,0,0,0,0,-0.08452615143510385,24
CANDIDATE,0,0,1,0,-0.03607589915598076,0
CANDIDATE,0,0,0,0,-0.0867371748526035,24
FALSE POSITIVE,1,0,1,0,0.057716355090707924,12
FALSE POSITIVE,1,0,1,1,-0.08459023907039369,21
FALSE POSITIVE,1,0,0,1,-0.08648082431144413,11
CANDIDATE,0,0,0,0,-0.08507089633506752,24
FALSE POSITIVE,1,0,1,0,-0.0862885614055746,12
CANDIDATE,0,0,0,0,-0.08321235491166201,24
CANDIDATE,0,0,0,0,-0.08542337832916168,24
FALSE POSITIVE,0,1,0,0,0.18537892458807986,4
CANDIDATE,0,0,0,0,-0.08410958180571984,24
CANDIDATE,0,0,0,0,-0.0817703831176405,24
CANDIDATE,0,0,0,0,-0.0787903080766627,24
FALSE POSITIVE,1,1,0,0,-0.08138585730590142,13
FALSE POSITIVE,1,0,1,1,0.030607285363103337,21
CANDIDATE,0,0,0,0,-0.07081139748307694,24
FALSE POSITIVE,0,1,0,0,-0.08199468984115496,23
CANDIDATE,0,0,0,0,-0.08676921867024844,24
FALSE POSITIVE,1,1,0,0,-0.08455819525274877,13
FALSE POSITIVE,1,0,1,0,-0.0864487804937992,12
FALSE POSITIVE,0,1,0,0,-0.059884455666158305,23
CANDIDATE,0,0,0,0,-0.08068089331771312,24
FALSE POSITIVE,1,0,0,0,-0.08439797616452416,3
CANDIDATE,0,0,0,0,-0.08535929069387183,24
FALSE POSITIVE,1,0,1,1,-0.08558359741738629,21
FALSE POSITIVE,1,0,1,1,-0.0768356352003224,21
FALSE POSITIVE,0,0,1,0,0.16442226784830047,0
CANDIDATE,0,0,0,0,-0.08705761302905274,24
FALSE POSITIVE,1,0,0,0,-0.06376175760119396,3
FALSE POSITIVE,0,1,0,0,0.08783754367693523,4
CANDIDATE,0,0,0,0,-0.08465432670568354,24
CANDIDATE,0,0,0,0,-0.08462228288803861,24
FALSE POSITIVE,0,0,1,0,-0.026398666227214106,0
CANDIDATE,0,0,0,0,-0.08651286812908905,24
FALSE POSITIVE,1,0,0,1,-0.08378914362927063,11
CANDIDATE,0,0,0,0,-0.0827637414646331,24
CANDIDATE,0,0,0,0,-0.08311622345872724,24
FALSE POSITIVE,0,0,1,0,-0.059339710766194625,0
CANDIDATE,0,0,0,0,-0.08443001998216908,24
FALSE POSITIVE,0,0,1,0,-0.014061796433918871,0
CANDIDATE,0,0,0,0,-0.08020023605303928,24
FALSE POSITIVE,0,0,1,0,0.09033696145323922,0
FALSE POSITIVE,0,0,1,0,-0.08186651457057526,0
CANDIDATE,0,0,0,0,-0.08202673365879988,24
CANDIDATE,0,0,0,0,-0.08443001998216908,24
CANDIDATE,0,0,0,0,-0.0680876729832585,24
CANDIDATE,0,0,0,0,-0.08471841434097338,24
FALSE POSITIVE,1,0,0,0,0.009906979164483295,3
FALSE POSITIVE,0,0,1,0,0.12645034393906707,0
CANDIDATE,0,0,0,0,-0.07593840830626457,24
CANDIDATE,0,0,0,0,-0.08420571325865461,24
FALSE POSITIVE,0,1,0,0,-0.08526315924093707,23
FALSE POSITIVE,1,1,0,1,-0.08551950978209645,20
FALSE POSITIVE,1,0,1,0,-0.0872819197525672,12
FALSE POSITIVE,0,1,0,1,-0.08920454881126257,14
CANDIDATE,0,0,0,0,-0.08055271804713343,24
CANDIDATE,0,0,0,0,0.03813758250966017,24
FALSE POSITIVE,1,0,0,1,-0.06888876842438157,11
FALSE POSITIVE,1,0,0,1,0.010676030787961433,11
CANDIDATE,0,0,0,0,-0.08302009200579248,24
CANDIDATE,0,0,0,0,-0.08221899656466942,24
FALSE POSITIVE,0,0,0,1,-0.06895285605967143,7
CANDIDATE,0,0,0,0,-0.08414162562336477,24
CANDIDATE,0,0,0,0,-0.08173833929999558,24
CANDIDATE,0,0,1,0,0.058805844890635305,0
CANDIDATE,0,0,0,0,-0.08561564123503122,24
CANDIDATE,0,0,0,0,-0.08327644254695186,24
CANDIDATE,0,0,0,0,0.02862056866911814,24
FALSE POSITIVE,1,0,0,1,-0.083628924541046,11
CANDIDATE,0,0,0,0,-0.08122563821767681,24
FALSE POSITIVE,0,1,0,0,-0.08369301217633586,23
FALSE POSITIVE,1,0,1,1,0.016027348334663526,21
FALSE POSITIVE,1,0,0,0,-0.08609629849970506,3
CANDIDATE,0,0,0,0,-0.08260352237640849,24
CANDIDATE,0,0,0,0,-0.08260352237640849,24
CANDIDATE,0,0,0,0,-0.08619242995263983,24
CANDIDATE,0,0,0,0,-0.08173833929999558,24
CANDIDATE,0,0,0,0,-0.08112950676474204,24
FALSE POSITIVE,1,0,0,0,-0.08641673667615428,3
CANDIDATE,0,0,0,0,-0.08218695274702449,24
FALSE POSITIVE,0,1,0,1,-0.08747418265843673,14
FALSE POSITIVE,0,0,1,0,-0.049598390202138125,0
FALSE POSITIVE,1,1,0,1,-0.08651286812908905,20
CANDIDATE,0,0,0,0,-0.0316218085033365,24
CANDIDATE,0,0,0,0,-0.08132176967061158,24
FALSE POSITIVE,1,0,1,0,0.01631574269346782,12
FALSE POSITIVE,0,0,1,0,0.11424164941635154,0
CANDIDATE,0,0,0,0,-0.05796182660746295,24
FALSE POSITIVE,1,0,1,0,1.8149672709206228,1
CANDIDATE,0,0,0,0,-0.08144994494119127,24
CANDIDATE,0,0,0,0,-0.03242290394445957,24
FALSE POSITIVE,1,1,0,1,-0.08664104339966874,20
CANDIDATE,0,0,0,0,-0.08648082431144413,24
CANDIDATE,0,0,0,0,-0.07875826425901776,24
CANDIDATE,0,0,0,0,-0.08023227987068421,24
CANDIDATE,0,0,0,0,-0.056007153731122666,24
FALSE POSITIVE,0,0,1,0,1.284001212544254,10
CANDIDATE,0,0,0,0,-0.08455819525274877,24
FALSE POSITIVE,1,0,0,1,-0.07603453975919933,11
FALSE POSITIVE,1,0,0,0,-0.08497476488213276,3
FALSE POSITIVE,0,0,1,0,0.13654414649721772,0
FALSE POSITIVE,1,0,0,0,-0.007749164357869107,3
CANDIDATE,0,0,0,0,-0.08193060220586511,24
FALSE POSITIVE,0,1,0,0,0.01830245938745304,4
CANDIDATE,0,0,0,0,-0.08004001696481466,24
FALSE POSITIVE,1,0,0,0,-0.08311622345872724,3
FALSE POSITIVE,0,0,1,0,-0.036812906961813975,0
FALSE POSITIVE,0,0,1,0,0.059158326884729454,0
FALSE POSITIVE,1,0,1,1,-0.08212286511173465,21
CANDIDATE,0,0,0,0,-0.08622447377028475,24
CANDIDATE,0,0,0,0,-0.08225104038231433,24
CANDIDATE,0,0,0,0,-0.08394936271749524,24
FALSE POSITIVE,1,0,1,0,0.06781015764885856,12
CANDIDATE,0,0,0,0,-0.08196264602351003,24
CANDIDATE,0,0,0,0,-0.08491067724684291,24
FALSE POSITIVE,1,0,1,0,0.028973050663212287,12
FALSE POSITIVE,0,1,0,0,-0.04030568308511055,23
CANDIDATE,0,0,0,0,-0.08558359741738629,24
FALSE POSITIVE,0,1,0,0,0.0009347102239049417,4
FALSE POSITIVE,1,1,0,0,-0.07741242391793102,13
CANDIDATE,0,0,0,0,-0.08161016402941589,24
FALSE POSITIVE,0,0,1,0,-0.0823471718352491,0
CANDIDATE,0,0,0,0,-0.05206576416079717,24
CANDIDATE,0,0,0,0,-0.08269965382934326,24
CANDIDATE,0,0,0,0,-0.08295600437050263,24
FALSE POSITIVE,1,0,0,1,-0.08660899958202382,11
FALSE POSITIVE,1,1,0,1,-0.08734600738785704,20
FALSE POSITIVE,0,0,1,0,-0.040465902173335164,0
FALSE POSITIVE,0,0,1,0,0.08472929336537774,0
CANDIDATE,0,0,0,0,-0.0857438165056109,24
FALSE POSITIVE,0,1,0,1,0.2634697081887564,14
CANDIDATE,0,0,0,0,-0.08090520004122757,24
CANDIDATE,0,0,0,0,-0.08237921565289402,24
FALSE POSITIVE,1,0,1,1,-0.013837489710404412,21
FALSE POSITIVE,0,0,1,0,0.11087704856363466,0
CANDIDATE,0,0,0,0,-0.08202673365879988,24
FALSE POSITIVE,0,1,0,0,-0.08260352237640849,23
FALSE POSITIVE,1,1,0,0,-0.08004001696481466,13
CANDIDATE,0,0,0,0,-0.08789075228782073,24
FALSE POSITIVE,1,0,1,0,0.05307000153219413,12
CANDIDATE,0,0,0,0,-0.08071293713535804,24
CANDIDATE,0,0,0,0,-0.08609629849970506,24
CANDIDATE,0,0,0,0,-0.08459023907039369,24
CANDIDATE,0,0,0,0,-0.08769848938195118,24
CANDIDATE,0,0,0,0,-0.0843338885292343,24
FALSE POSITIVE,0,0,1,0,0.8714370603658744,10
CANDIDATE,0,0,0,0,-0.08324439872930693,24
CANDIDATE,0,0,0,0,-0.08292396055285771,24
FALSE POSITIVE,1,0,0,1,-0.0870255692114078,11
CANDIDATE,0,0,0,0,-0.08471841434097338,24
FALSE POSITIVE,0,0,1,0,0.022147717504843747,0
FALSE POSITIVE,0,0,1,0,0.3598575116646839,9
FALSE POSITIVE,1,0,1,1,0.06338811081385926,21
CANDIDATE,0,0,0,0,-0.05494970774884021,24
CANDIDATE,0,0,0,0,-0.08523111542329215,24
FALSE POSITIVE,0,0,1,1,0.152598099137324,19
CANDIDATE,0,0,0,0,-0.08497476488213276,24
CANDIDATE,0,0,0,0,-0.0823471718352491,24
FALSE POSITIVE,1,0,1,1,-0.07379147252405474,21
CANDIDATE,0,0,0,0,-0.08071293713535804,24
CANDIDATE,0,0,0,0,-0.07311855235351136,24
CANDIDATE,0,0,0,0,-0.08692943775847305,24
CANDIDATE,0,0,0,0,-0.07949527206485099,24
CANDIDATE,0,0,0,0,-0.08359688072340109,24
CANDIDATE,0,0,0,0,-0.08635264904086444,24
FALSE POSITIVE,0,0,1,0,0.06088869303755528,0
FALSE POSITIVE,1,0,1,1,-0.05966014894264385,21
CANDIDATE,0,0,0,0,-0.07789308118260485,24
FALSE POSITIVE,0,0,1,0,0.2477041499074545,9
FALSE POSITIVE,0,1,0,0,-0.07536161958865596,23
CANDIDATE,0,0,0,0,-0.08407753798807494,24
FALSE POSITIVE,0,1,0,0,-0.08398140653514016,23
CANDIDATE,0,0,0,0,-0.08564768505267613,24
CANDIDATE,0,0,0,0,-0.08439797616452416,24
CANDIDATE,0,0,0,0,0.15971182665449682,6
CANDIDATE,0,0,1,0,-0.0416515234261973,0
FALSE POSITIVE,0,1,0,0,-0.05206576416079717,23
FALSE POSITIVE,0,0,1,0,-0.013324788628085648,0
CANDIDATE,0,0,0,0,-0.08100133149416235,24
FALSE POSITIVE,0,1,0,0,-0.04354210866724774,23
CANDIDATE,0,0,0,0,-0.017618660192505287,24
FALSE POSITIVE,1,1,0,1,-0.004320475869862379,20
FALSE POSITIVE,1,0,0,1,-0.08705761302905274,11
FALSE POSITIVE,1,0,0,0,-0.03658860023829952,3
CANDIDATE,0,0,0,0,-0.0854554221468066,24
FALSE POSITIVE,0,0,1,0,0.2064317127807941,9
FALSE POSITIVE,1,0,0,0,-0.08420571325865461,3
CANDIDATE,0,0,0,0,-0.08039249895890882,24
FALSE POSITIVE,0,0,1,0,0.005581063782418728,0
FALSE POSITIVE,0,0,1,0,0.11315215961642415,0
FALSE POSITIVE,0,0,1,0,0.0281399114044443,0
CANDIDATE,0,0,0,0,-0.08266761001169833,24
FALSE POSITIVE,1,0,1,0,-0.02383516081562029,12
FALSE POSITIVE,1,0,0,0,-0.08510294015271246,3
CANDIDATE,0,0,0,0,-0.08443001998216908,24
FALSE POSITIVE,1,0,1,0,-0.0869935253937629,12
FALSE POSITIVE,0,0,1,0,-0.0872819197525672,0
CANDIDATE,0,0,0,0,-0.08366096835869094,24
FALSE POSITIVE,1,1,0,0,-0.03460188354431431,13
FALSE POSITIVE,0,0,1,0,0.15115612734330247,0
CANDIDATE,0,0,0,0,-0.07856600135314823,24
CANDIDATE,0,0,0,0,-0.08519907160564723,24
CANDIDATE,0,0,0,0,-0.0824753471058288,24
FALSE POSITIVE,0,0,1,0,0.07649403223063261,0
FALSE POSITIVE,1,0,0,1,-0.0833405301822417,11
FALSE POSITIVE,0,0,1,0,0.6066910389835233,9
FALSE POSITIVE,0,0,1,0,1.1270185499017777,10
CANDIDATE,0,0,0,0,-0.08353279308811123,24
CANDIDATE,0,0,0,0,-0.06997825822430896,24
CANDIDATE,0,0,0,0,-0.0809372438588725,24
FALSE POSITIVE,1,1,0,1,-0.08808301519369026,20
CANDIDATE,0,0,0,0,-0.08295600437050263,24
FALSE POSITIVE,0,0,1,0,-0.08321235491166201,0
CANDIDATE,0,0,0,0,-0.08096928767651743,24
FALSE POSITIVE,0,1,0,0,-0.07907870243546698,23
FALSE POSITIVE,1,1,0,1,-0.08798688374075549,20
FALSE POSITIVE,1,0,1,1,0.004715880706005817,21
CANDIDATE,0,0,0,0,-0.07363125343583013,24
FALSE POSITIVE,0,1,0,0,-0.0843338885292343,23
CANDIDATE,0,0,0,0,-0.0820587774764448,24
FALSE POSITIVE,1,0,1,0,-0.08648082431144413,12
CANDIDATE,0,0,0,0,-0.07805330027082946,24
FALSE POSITIVE,0,0,1,0,-0.02296997773920738,0
FALSE POSITIVE,0,0,1,0,0.010355592611512202,0
CANDIDATE,0,0,0,0,-0.08266761001169833,24
CANDIDATE,0,0,0,0,-0.08632060522321952,24
FALSE POSITIVE,0,0,0,1,-0.0872819197525672,7
FALSE POSITIVE,0,0,1,0,0.02881283157498766,0
FALSE POSITIVE,1,1,0,0,0.21825588149177058,13
CANDIDATE,0,0,0,0,-0.08112950676474204,24
FALSE POSITIVE,1,0,1,0,0.12273326109225603,12
FALSE POSITIVE,1,0,0,1,-0.08721783211727735,11
FALSE POSITIVE,0,1,0,1,-0.08465432670568354,14
CANDIDATE,0,0,0,0,-0.08676921867024844,24
FALSE POSITIVE,0,0,0,1,-0.0869935253937629,7
FALSE POSITIVE,0,0,1,0,-0.02373902936268552,0
CANDIDATE,0,0,0,0,-0.08180242693528542,24
CANDIDATE,0,0,0,0,-0.08157812021177095,24
FALSE POSITIVE,0,0,1,0,0.019456036822670254,0
CANDIDATE,0,0,0,0,0.309228279785706,6
CANDIDATE,0,0,0,0,-0.0834687054528214,24
CANDIDATE,0,0,0,0,-0.0795273158824959,24
FALSE POSITIVE,0,0,1,1,-0.0867051310349586,19
FALSE POSITIVE,1,0,0,0,-0.08632060522321952,3
FALSE POSITIVE,1,0,0,0,-0.0827637414646331,3
FALSE POSITIVE,1,0,0,0,-0.08487863342919799,3
CANDIDATE,0,0,0,0,-0.08648082431144413,24
CANDIDATE,0,0,0,0,-0.07837373844727868,24
CANDIDATE,0,0,0,0,-0.0810654191294522,24
CANDIDATE,0,0,0,0,-0.08481454579390815,24
FALSE POSITIVE,0,1,0,0,0.03740057470382696,4
FALSE POSITIVE,0,0,1,0,-0.0870255692114078,0
FALSE POSITIVE,0,0,0,1,-0.08378914362927063,7
FALSE POSITIVE,0,0,1,0,0.04573196729150684,0
FALSE POSITIVE,1,0,1,0,-0.08366096835869094,12
CANDIDATE,0,0,0,0,-0.08273169764698816,24
CANDIDATE,0,0,0,0,-0.0646910283128967,24
FALSE POSITIVE,1,0,0,1,-0.08651286812908905,11
CANDIDATE,0,0,0,0,-0.07920687770604669,24
CANDIDATE,0,0,0,0,-0.08241125947053896,24
CANDIDATE,0,0,0,0,-0.083628924541046,24
FALSE POSITIVE,0,1,0,0,-0.08532724687622692,23
CANDIDATE,0,0,0,0,-0.0826355661940534,24
FALSE POSITIVE,0,1,0,0,-0.07327877144173599,23
CANDIDATE,0,0,0,0,-0.07904665861782206,24
FALSE POSITIVE,0,0,1,0,-0.004352519687507307,0
FALSE POSITIVE,0,0,1,0,-0.06860037406557729,0
CANDIDATE,0,0,0,0,-0.06475511594818655,24
CANDIDATE,0,0,0,0,-0.08148198875883618,24
FALSE POSITIVE,1,1,0,0,-0.08327644254695186,13
CANDIDATE,0,0,0,0,-0.08577586032325583,24
CANDIDATE,0,0,0,0,-0.08269965382934326,24
CANDIDATE,0,0,0,0,-0.08279578528227803,24
FALSE POSITIVE,1,0,0,0,-0.0857438165056109,3
FALSE POSITIVE,1,0,1,1,0.08543425735356604,21
FALSE POSITIVE,0,1,0,0,-0.08478250197626322,23
FALSE POSITIVE,0,0,1,0,0.051179416291143705,0
CANDIDATE,0,0,0,0,-0.08004001696481466,24
CANDIDATE,0,0,0,0,-0.0703307402184031,24
CANDIDATE,0,0,0,0,-0.07920687770604669,24
CANDIDATE,0,0,0,0,-0.0807770247706479,24
FALSE POSITIVE,1,1,0,0,-0.08257147855876357,13
CANDIDATE,0,0,0,0,-0.08760235792901643,24
CANDIDATE,0,0,0,0,-0.052642552878405774,24
CANDIDATE,0,0,0,0,-0.08667308721731366,24
CANDIDATE,0,0,0,0,-0.08510294015271246,24
FALSE POSITIVE,0,1,0,0,0.140581667520478,4
CANDIDATE,0,0,0,0,-0.08430184471158939,24
FALSE POSITIVE,0,0,1,0,0.017148881952235826,0
FALSE POSITIVE,0,0,1,0,1.108240872761853,10
CANDIDATE,0,0,0,0,-0.053251385413659307,24
CANDIDATE,0,0,0,0,-0.08452615143510385,24
CANDIDATE,0,0,0,0,-0.07763673064144547,24
FALSE POSITIVE,0,0,1,0,0.3336777126487821,9
CANDIDATE,0,0,0,0,-0.08507089633506752,24
FALSE POSITIVE,1,0,0,0,-0.08683330630553827,3
CANDIDATE,0,0,0,0,-0.08321235491166201,24
FALSE POSITIVE,0,0,1,0,0.1709912504655096,0
FALSE POSITIVE,0,1,0,0,-0.08401345035278508,23
FALSE POSITIVE,0,0,1,0,0.02916531356908183,0
FALSE POSITIVE,1,0,1,1,-0.083628924541046,21
CANDIDATE,0,0,0,0,-0.07840578226492362,24
FALSE POSITIVE,0,0,1,0,-0.030243924344604826,0
FALSE POSITIVE,1,1,0,1,-0.08539133451151676,20
CANDIDATE,0,0,0,0,-0.07760468682380055,24
CANDIDATE,0,0,0,0,-0.08539133451151676,24
FALSE POSITIVE,0,1,0,1,-0.08741009502314688,14
CANDIDATE,0,0,0,0,-0.08580790414090075,24
FALSE POSITIVE,1,0,1,0,0.2954814820160342,12
CANDIDATE,0,0,0,0,-0.08484658961155307,24
CANDIDATE,0,0,0,0,-0.07891848334724239,24
FALSE POSITIVE,1,0,1,0,-0.08196264602351003,12
FALSE POSITIVE,1,0,1,1,-0.08426980089394447,21
FALSE POSITIVE,1,1,0,0,-0.0864487804937992,13
FALSE POSITIVE,0,0,1,0,0.28269599877571006,9
CANDIDATE,0,0,0,0,-0.08269965382934326,24
CANDIDATE,0,0,0,0,-0.08529520305858199,24
CANDIDATE,0,0,0,0,-0.08359688072340109,24
CANDIDATE,0,0,0,0,-0.08561564123503122,24
FALSE POSITIVE,1,0,0,0,-0.08161016402941589,3
FALSE POSITIVE,1,0,1,1,-0.0860001670467703,21
FALSE POSITIVE,0,1,0,0,-0.08250739092347371,23
CANDIDATE,0,0,0,0,-0.08564768505267613,24
FALSE POSITIVE,0,0,1,0,-0.05879496586623093,0
CANDIDATE,0,0,0,0,-0.0827637414646331,24
FALSE POSITIVE,0,0,1,0,0.16144219280732264,0
FALSE POSITIVE,1,0,0,0,0.003337996547274143,3
FALSE POSITIVE,0,0,1,0,0.16413387348949615,0
FALSE POSITIVE,1,0,0,1,-0.04882933857865998,11
FALSE POSITIVE,1,0,0,0,-0.08314826727637217,3
FALSE POSITIVE,0,0,1,0,0.0474943772619776,0
CANDIDATE,0,0,0,0,-0.0817703831176405,24
CANDIDATE,0,0,0,0,-0.08128972585296665,24
FALSE POSITIVE,0,0,1,0,0.5319007686002737,9
CANDIDATE,0,0,0,0,-0.06690205173039637,24
CANDIDATE,0,0,0,0,-0.08212286511173465,24
FALSE POSITIVE,0,0,1,0,0.1707669437419951,0
CANDIDATE,0,0,0,0,-0.08635264904086444,24
FALSE POSITIVE,0,0,0,1,-0.08792279610546565,7
FALSE POSITIVE,0,0,1,0,0.1512202149785923,0
CANDIDATE,0,0,0,0,-0.08487863342919799,24
FALSE POSITIVE,1,0,0,1,-0.08561564123503122,11
FALSE POSITIVE,1,0,1,0,0.14708656250239727,12
CANDIDATE,0,0,0,0,-0.08417366944100971,24
FALSE POSITIVE,1,0,0,1,-0.07734833628264116,11
CANDIDATE,0,0,0,0,-0.04700284097289939,24
CANDIDATE,0,0,0,0,-0.08228308419995925,24
CANDIDATE,0,0,0,0,-0.08619242995263983,24
CANDIDATE,0,0,0,0,-0.08491067724684291,24
FALSE POSITIVE,0,1,0,0,-0.06427445868351271,23
CANDIDATE,0,0,0,0,-0.08708965684669767,24
CANDIDATE,0,0,0,0,-0.08125768203532174,24
FALSE POSITIVE,1,0,1,0,0.14292086620855732,12
FALSE POSITIVE,0,0,1,0,0.1285011482683421,0
FALSE POSITIVE,0,0,0,1,-0.08555155359974137,7
FALSE POSITIVE,0,1,0,0,-0.0885636724583641,23
CANDIDATE,0,0,1,0,0.03265808969237839,0
FALSE POSITIVE,0,0,1,0,0.25766977719502543,9
CANDIDATE,0,0,0,0,-0.0765472408415181,24
FALSE POSITIVE,1,0,0,0,-0.08612834231734998,3
FALSE POSITIVE,1,0,1,1,-0.06968986386550464,21
FALSE POSITIVE,1,0,0,0,-0.0867371748526035,3
FALSE POSITIVE,0,1,0,0,-0.08401345035278508,23
FALSE POSITIVE,0,0,1,0,0.0687073845429164,0
FALSE POSITIVE,0,1,0,0,-0.08183447075293035,23
FALSE POSITIVE,1,1,0,1,-0.08664104339966874,20
FALSE POSITIVE,1,0,1,0,-0.07866213280608299,12
FALSE POSITIVE,0,1,0,0,-0.08010410460010452,23
FALSE POSITIVE,1,0,1,1,-0.08724987593492227,21
FALSE POSITIVE,0,1,0,0,-0.08193060220586511,23
CANDIDATE,0,0,0,0,-0.08712170066434258,24
FALSE POSITIVE,1,0,1,0,-0.007973471081383566,12
FALSE POSITIVE,0,1,0,0,-0.08282782909992294,23
FALSE POSITIVE,0,1,0,0,0.15618700671355532,4
CANDIDATE,0,0,0,0,-0.06478715976583148,24
CANDIDATE,0,0,0,0,-0.07811738790611931,24
FALSE POSITIVE,0,0,1,0,0.052236862273426145,0
FALSE POSITIVE,1,0,1,1,-0.08292396055285771,21
FALSE POSITIVE,0,1,0,0,-0.06978599531843942,23
CANDIDATE,0,0,0,0,-0.07962344733543067,24
FALSE POSITIVE,0,0,1,0,-0.031685896138626345,0
FALSE POSITIVE,0,0,1,0,0.23424574649658692,9
CANDIDATE,0,0,0,0,-0.08782666465253088,24
FALSE POSITIVE,0,0,0,1,-0.07116387947717108,7
FALSE POSITIVE,0,1,0,1,-0.06084577019550599,14
CANDIDATE,0,0,0,0,-0.08353279308811123,24
CANDIDATE,0,0,0,0,-0.07609862739448918,24
FALSE POSITIVE,1,1,0,0,0.04983357595005694,13
FALSE POSITIVE,0,0,1,0,-0.0067878498285214245,0
FALSE POSITIVE,0,0,1,0,-0.025982096597830115,0
CANDIDATE,0,0,0,0,-0.08116155058238697,24
CANDIDATE,0,0,0,0,-0.08401345035278508,24
FALSE POSITIVE,1,0,0,1,-0.08686535012318321,11
CANDIDATE,0,0,0,0,-0.08186651457057526,24
CANDIDATE,0,0,0,0,-0.0779571688178947,24
FALSE POSITIVE,0,1,0,0,0.189897102876014,4
CANDIDATE,0,0,0,0,-0.08708965684669767,24
CANDIDATE,0,0,0,0,-0.08273169764698816,24
CANDIDATE,0,0,0,0,-0.08567972887032106,24
CANDIDATE,0,0,0,0,-0.08273169764698816,24
FALSE POSITIVE,1,0,0,1,-0.08388527508220539,11
CANDIDATE,0,0,0,0,-0.07308650853586646,24
FALSE POSITIVE,0,0,1,0,0.03070341681603811,0
CANDIDATE,0,0,0,0,-0.07661132847680795,24
CANDIDATE,0,0,0,0,-0.07949527206485099,24
CANDIDATE,0,0,0,0,-0.08161016402941589,24
FALSE POSITIVE,1,0,1,1,-0.01848384326891821,21
FALSE POSITIVE,0,0,1,0,-0.025213044974351964,0
FALSE POSITIVE,0,0,1,0,0.0798586330833495,0
FALSE POSITIVE,0,0,1,0,-0.0399532010910164,0
FALSE POSITIVE,0,1,0,0,0.011797564405533732,4
FALSE POSITIVE,0,0,1,0,0.04992970740299171,0
CANDIDATE,0,0,0,0,-0.08202673365879988,24
CANDIDATE,0,0,0,0,-0.06988212677137419,24
CANDIDATE,0,0,1,0,-0.006659674557941736,0
CANDIDATE,0,0,0,0,-0.08273169764698816,24
CANDIDATE,0,0,0,0,-0.08798688374075549,24
CANDIDATE,0,0,0,0,-0.0872819197525672,24
FALSE POSITIVE,0,1,0,0,-0.04258079413790006,23
FALSE POSITIVE,1,0,0,1,-0.045785175902392325,11
