koi_pdisposition,koi_fpflag_co,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_ec,koi_prad,cluster
CANDIDATE,0,0,0,0,-0.0824753471058288,2
FALSE POSITIVE,0,0,1,0,0.5521845051695098,0
CANDIDATE,0,0,0,0,-0.08138585730590142,2
FALSE POSITIVE,1,1,0,1,-0.028096988562395012,5
CANDIDATE,0,0,0,0,-0.07808534408847438,2
FALSE POSITIVE,0,0,1,0,0.031921081886545175,0
CANDIDATE,0,0,1,0,0.02483939818701726,0
CANDIDATE,0,0,0,0,-0.0816422078470608,2
CANDIDATE,0,0,0,0,-0.08510294015271246,2
CANDIDATE,0,0,0,0,-0.08382118744691554,2
FALSE POSITIVE,1,0,1,0,0.03740057470382696,7
CANDIDATE,0,0,0,0,-0.08497476488213276,2
FALSE POSITIVE,1,0,0,1,-0.061102120736665363,5
CANDIDATE,0,0,0,0,-0.08676921867024844,2
FALSE POSITIVE,0,0,0,1,-0.08648082431144413,5
CANDIDATE,0,0,0,0,-0.08394936271749524,2
CANDIDATE,0,0,0,0,-0.04511225573184895,2
CANDIDATE,0,0,0,0,-0.08632060522321952,2
FALSE POSITIVE,0,0,1,0,0.11052456656954049,0
CANDIDATE,0,0,0,0,0.08408841701247928,2
CANDIDATE,0,0,0,0,-0.0813538134882565,2
FALSE POSITIVE,0,1,0,0,-0.08491067724684291,4
FALSE POSITIVE,1,1,0,1,0.6036789201249005,5
CANDIDATE,0,0,0,0,-0.0792389215236916,2
CANDIDATE,0,0,0,0,-0.08561564123503122,2
CANDIDATE,0,0,0,0,-0.08478250197626322,2
FALSE POSITIVE,0,0,1,0,0.6204698805708401,0
CANDIDATE,0,0,0,0,-0.08648082431144413,2
CANDIDATE,0,0,0,0,-0.0823471718352491,2
CANDIDATE,0,0,0,0,0.35960116112352447,2
FALSE POSITIVE,0,0,1,0,0.2507803564013671,0
FALSE POSITIVE,1,0,1,0,0.03993203629777585,7
CANDIDATE,0,0,0,0,-0.08676921867024844,2
FALSE POSITIVE,0,0,1,0,0.004010916717817521,0
FALSE POSITIVE,0,1,0,0,-0.08638469285850936,4
CANDIDATE,0,0,0,0,-0.08580790414090075,2
CANDIDATE,0,0,0,0,-0.08318031109401709,2
CANDIDATE,0,0,0,0,-0.08100133149416235,2
FALSE POSITIVE,1,1,0,1,-0.033768744285546326,5
CANDIDATE,0,0,0,0,-0.07222132545945353,2
FALSE POSITIVE,1,1,0,1,-0.08779462083488596,5
FALSE POSITIVE,0,0,1,0,0.09187506470019552,0
FALSE POSITIVE,0,0,1,0,-0.055238102107644516,0
CANDIDATE,0,0,0,0,-0.08260352237640849,2
FALSE POSITIVE,0,0,1,0,0.022307936593068373,0
CANDIDATE,0,0,0,0,-0.08116155058238697,2
CANDIDATE,0,0,0,0,-0.08587199177619059,2
FALSE POSITIVE,1,1,0,0,-0.025565526968446113,3
FALSE POSITIVE,0,0,1,0,0.4881289136973094,0
FALSE POSITIVE,0,1,0,0,-0.04181174251442192,4
CANDIDATE,0,0,0,0,-0.08148198875883618,2
CANDIDATE,0,0,0,0,-0.08439797616452416,2
FALSE POSITIVE,1,0,0,1,-0.08648082431144413,5
CANDIDATE,0,0,0,0,-0.08481454579390815,2
CANDIDATE,0,0,0,0,-0.08170629548235064,2
FALSE POSITIVE,1,1,0,0,-0.0865769557643789,3
FALSE POSITIVE,1,0,1,1,-0.06017285002496261,8
CANDIDATE,0,0,0,0,-0.08612834231734998,2
CANDIDATE,0,0,0,0,-0.08394936271749524,2
FALSE POSITIVE,1,0,0,0,-0.08542337832916168,3
FALSE POSITIVE,1,0,1,1,-0.08708965684669767,8
CANDIDATE,0,0,0,0,-0.07020256494782341,2
FALSE POSITIVE,0,0,1,0,0.0583892752612513,0
CANDIDATE,0,0,0,0,-0.08555155359974137,2
CANDIDATE,0,0,0,0,-0.08567972887032106,2
CANDIDATE,0,0,0,0,-0.08426980089394447,2
FALSE POSITIVE,0,0,1,0,0.18855126253492724,0
FALSE POSITIVE,0,0,1,0,0.0702454877898727,0
FALSE POSITIVE,0,0,1,0,-0.037357651861777655,0
FALSE POSITIVE,0,0,1,0,0.11273558998704017,0
FALSE POSITIVE,0,1,0,0,-0.07504118141220674,4
CANDIDATE,0,0,0,0,-0.08478250197626322,2
FALSE POSITIVE,1,0,1,1,-0.08664104339966874,8
FALSE POSITIVE,0,0,1,0,0.07268081793088682,0
FALSE POSITIVE,0,1,0,0,-0.08020023605303928,4
CANDIDATE,0,0,0,0,-0.0860001670467703,2
CANDIDATE,0,0,0,0,-0.08311622345872724,2
CANDIDATE,0,0,0,0,-0.08103337531180728,2
CANDIDATE,0,0,0,0,-0.0843338885292343,2
CANDIDATE,0,0,0,0,-0.08564768505267613,2
FALSE POSITIVE,1,0,0,1,0.3315948645018621,5
FALSE POSITIVE,1,0,0,1,-0.0862885614055746,5
CANDIDATE,0,0,0,0,-0.08686535012318321,2
CANDIDATE,0,0,0,0,-0.08292396055285771,2
CANDIDATE,0,0,0,0,-0.08189855838822019,2
FALSE POSITIVE,0,0,1,0,-0.05466131339003591,0
CANDIDATE,0,0,0,0,-0.08378914362927063,2
CANDIDATE,0,0,0,0,-0.08269965382934326,2
FALSE POSITIVE,1,0,1,0,0.045988317832666235,7
CANDIDATE,0,0,0,0,-0.08443001998216908,2
CANDIDATE,0,0,0,0,-0.08535929069387183,2
CANDIDATE,0,0,0,0,-0.08510294015271246,2
CANDIDATE,0,0,0,0,-0.08494272106448784,2
FALSE POSITIVE,0,0,1,0,0.0077920871999183966,0
FALSE POSITIVE,0,0,1,0,-0.043413933396668054,0
CANDIDATE,0,0,0,0,-0.08321235491166201,2
FALSE POSITIVE,0,0,1,0,-0.036043855338335824,0
CANDIDATE,0,0,0,0,-0.08731396357021211,2
CANDIDATE,0,0,0,0,-0.0862885614055746,2
FALSE POSITIVE,0,1,0,0,-0.040594077443914856,4
CANDIDATE,0,0,0,0,-0.08548746596445153,2
FALSE POSITIVE,0,0,1,0,0.34784108004783787,0
CANDIDATE,0,0,0,0,-0.08250739092347371,2
CANDIDATE,0,0,0,0,-0.08436593234687924,2
FALSE POSITIVE,0,0,0,1,-0.08426980089394447,5
FALSE POSITIVE,0,0,1,0,0.22174865761506715,0
CANDIDATE,0,0,0,0,-0.08417366944100971,2
CANDIDATE,0,0,0,0,-0.0824753471058288,2
CANDIDATE,0,0,0,0,-0.08414162562336477,2
CANDIDATE,0,0,0,0,-0.08343666163517648,2
FALSE POSITIVE,0,0,1,0,-0.03437757682079985,0
CANDIDATE,0,0,0,0,-0.07686767901796733,2
CANDIDATE,0,0,0,0,-0.07987979787659005,2
FALSE POSITIVE,0,0,1,0,0.101199815634868,0
FALSE POSITIVE,0,1,0,0,-0.0867051310349586,4
FALSE POSITIVE,1,1,0,1,-0.08888411063481333,5
CANDIDATE,0,0,0,0,-0.08596812322912536,2
CANDIDATE,0,0,0,0,-0.0875703141113715,2
FALSE POSITIVE,1,1,0,1,-0.08484658961155307,5
CANDIDATE,0,0,0,0,-0.07843782608256854,2
FALSE POSITIVE,0,0,1,0,0.22309449795615388,0
CANDIDATE,0,0,0,0,-0.08225104038231433,2
CANDIDATE,0,0,0,0,-0.08215490892937956,2
CANDIDATE,0,0,0,0,-0.0813538134882565,2
CANDIDATE,0,0,0,0,-0.08167425166470572,2
FALSE POSITIVE,1,1,0,1,-0.08766644556430628,5
CANDIDATE,0,0,0,0,-0.0803604551412639,2
FALSE POSITIVE,0,1,0,0,-0.024988738250837503,4
FALSE POSITIVE,1,0,0,0,-0.08680126248789335,3
CANDIDATE,0,0,0,0,-0.057352994072209416,2
FALSE POSITIVE,0,0,1,0,0.010515811699736817,0
CANDIDATE,0,0,0,0,-0.08061680568242328,2
CANDIDATE,0,0,0,0,-0.08635264904086444,2
CANDIDATE,0,0,0,0,-0.0830521358234374,2
FALSE POSITIVE,0,0,1,0,0.05153189828523785,0
FALSE POSITIVE,1,0,1,1,-0.08481454579390815,8
CANDIDATE,0,0,0,0,-0.0861603861349949,2
FALSE POSITIVE,0,0,1,0,0.21002062035702537,0
FALSE POSITIVE,1,0,0,0,-0.03787035294409642,3
FALSE POSITIVE,0,1,0,0,0.010772162240896206,4
FALSE POSITIVE,0,1,0,0,-0.0675108842656499,4
FALSE POSITIVE,0,1,0,0,-0.08068089331771312,4
FALSE POSITIVE,1,0,0,1,-0.007140331822615572,5
FALSE POSITIVE,0,0,1,0,83.36193295514327,1
FALSE POSITIVE,0,1,0,0,0.13519830615613096,4
CANDIDATE,0,0,0,0,-0.08475045815861831,2
FALSE POSITIVE,0,1,0,1,-0.08548746596445153,4
FALSE POSITIVE,0,0,1,0,0.1742276760476468,0
FALSE POSITIVE,1,0,1,1,-0.0800720607824596,8
CANDIDATE,0,0,0,0,-0.08279578528227803,2
FALSE POSITIVE,0,1,0,0,-0.05430883139594176,4
FALSE POSITIVE,0,0,1,0,1.9309979346128876,6
FALSE POSITIVE,1,0,0,1,-0.08798688374075549,5
CANDIDATE,0,0,0,0,-0.07850191371785838,2
CANDIDATE,0,0,0,0,-0.08446206379981401,2
CANDIDATE,0,0,0,0,-0.0721572378241637,2
CANDIDATE,0,0,0,0,-0.08808301519369026,2
FALSE POSITIVE,0,0,1,0,0.23107340854973965,0
CANDIDATE,0,0,0,0,-0.08564768505267613,2
CANDIDATE,0,0,0,0,-0.07875826425901776,2
FALSE POSITIVE,1,0,0,1,-0.08760235792901643,5
FALSE POSITIVE,0,0,1,0,0.12087471966885052,0
CANDIDATE,0,0,0,0,-0.08654491194673397,2
FALSE POSITIVE,1,0,1,1,-0.08510294015271246,8
FALSE POSITIVE,1,0,0,1,0.02836421812795876,5
FALSE POSITIVE,0,0,1,0,0.06656044876070658,0
CANDIDATE,0,0,0,0,-0.08071293713535804,2
CANDIDATE,0,0,0,0,-0.08020023605303928,2
CANDIDATE,0,0,0,0,-0.08497476488213276,2
CANDIDATE,0,0,0,0,-0.08750622647608165,2
FALSE POSITIVE,1,1,0,0,-0.06908103133025112,3
CANDIDATE,0,0,0,0,-0.08404549417043,2
FALSE POSITIVE,1,0,0,0,-0.08340461781753156,3
CANDIDATE,0,0,0,0,-0.07734833628264116,2
FALSE POSITIVE,0,0,1,0,0.0288448753926326,0
FALSE POSITIVE,0,0,1,0,-0.0058906229344635975,0
CANDIDATE,0,0,0,0,-0.08484658961155307,2
FALSE POSITIVE,1,0,0,1,-0.08724987593492227,5
CANDIDATE,0,0,0,0,-0.08548746596445153,2
FALSE POSITIVE,1,0,0,0,-0.007204419457905416,3
CANDIDATE,0,0,0,0,-0.0837570998116257,2
FALSE POSITIVE,1,0,1,0,-0.025213044974351964,7
CANDIDATE,0,0,0,0,-0.07558592631217043,2
FALSE POSITIVE,0,0,1,0,0.07937797581867564,0
FALSE POSITIVE,0,0,1,0,0.13651210267957278,0
CANDIDATE,0,0,0,0,-0.08635264904086444,2
FALSE POSITIVE,0,0,1,0,0.6323260930994614,0
FALSE POSITIVE,1,0,0,0,-0.07667541611209779,3
CANDIDATE,0,0,0,0,-0.0864487804937992,2
FALSE POSITIVE,1,0,0,0,-0.0857438165056109,3
FALSE POSITIVE,0,0,1,0,0.14227998985565884,0
FALSE POSITIVE,1,0,0,1,0.01948808064031517,5
CANDIDATE,0,0,0,0,-0.08132176967061158,2
CANDIDATE,0,0,0,0,-0.0820587774764448,2
CANDIDATE,0,0,0,0,-0.08116155058238697,2
FALSE POSITIVE,0,1,0,0,-0.08289191673521279,4
FALSE POSITIVE,0,1,0,0,0.15032298808453445,4
FALSE POSITIVE,0,0,1,0,-0.03533889135014753,0
CANDIDATE,0,0,0,0,-0.06898489987731635,2
FALSE POSITIVE,0,1,0,0,-0.08173833929999558,4
FALSE POSITIVE,1,0,0,0,-0.08737805120550197,3
CANDIDATE,0,0,0,0,-0.08721783211727735,2
CANDIDATE,0,0,0,0,-0.08125768203532174,2
CANDIDATE,0,0,0,0,-0.08654491194673397,2
FALSE POSITIVE,0,1,0,0,-0.08789075228782073,4
FALSE POSITIVE,0,0,1,0,-0.06776723480680928,0
FALSE POSITIVE,1,0,1,0,0.04422590786219548,7
CANDIDATE,0,0,0,0,-0.08004001696481466,2
CANDIDATE,0,0,0,0,-0.08161016402941589,2
FALSE POSITIVE,0,1,0,0,-0.07962344733543067,4
CANDIDATE,0,0,0,0,-0.08596812322912536,2
FALSE POSITIVE,0,0,1,0,0.09165075797668105,0
FALSE POSITIVE,0,0,1,0,-0.006916025099101112,0
CANDIDATE,0,0,0,0,-0.08830732191720472,2
CANDIDATE,0,0,0,0,-0.08170629548235064,2
CANDIDATE,0,0,0,0,-0.08436593234687924,2
CANDIDATE,0,0,0,0,-0.07661132847680795,2
CANDIDATE,0,0,0,0,-0.08459023907039369,2
CANDIDATE,0,0,0,0,-0.08449410761745892,2
CANDIDATE,0,0,0,0,-0.07911074625311192,2
FALSE POSITIVE,0,1,0,0,-0.06629321919514285,4
CANDIDATE,0,0,0,0,-0.08266761001169833,2
FALSE POSITIVE,0,0,1,0,1.8920326523566617,6
FALSE POSITIVE,0,0,1,0,0.07207198539563328,0
FALSE POSITIVE,0,0,1,0,9.243236902096019,6
CANDIDATE,0,0,0,0,-0.08144994494119127,2
CANDIDATE,0,0,0,0,-0.08641673667615428,2
CANDIDATE,0,0,0,0,-0.08436593234687924,2
CANDIDATE,0,0,0,0,-0.08237921565289402,2
CANDIDATE,0,0,0,0,-0.08125768203532174,2
CANDIDATE,0,0,0,0,-0.05424474376065191,2
CANDIDATE,0,0,0,0,-0.08494272106448784,2
CANDIDATE,0,0,0,0,-0.08292396055285771,2
FALSE POSITIVE,0,0,1,0,0.08037133416566826,0
FALSE POSITIVE,1,0,0,0,-0.08202673365879988,3
CANDIDATE,0,0,0,0,-0.07866213280608299,2
CANDIDATE,0,0,0,0,-0.07911074625311192,2
CANDIDATE,0,0,0,0,-0.08318031109401709,2
FALSE POSITIVE,0,0,1,0,0.389658262074462,0
FALSE POSITIVE,0,0,1,0,-0.008550259798992174,0
CANDIDATE,0,0,0,0,-0.08218695274702449,2
CANDIDATE,0,0,0,0,-0.08228308419995925,2
CANDIDATE,0,0,0,0,-0.08330848636459678,2
FALSE POSITIVE,0,1,0,0,-0.08167425166470572,4
CANDIDATE,0,0,0,0,-0.08282782909992294,2
FALSE POSITIVE,0,1,0,0,-0.08542337832916168,4
FALSE POSITIVE,1,1,0,0,-0.08680126248789335,3
CANDIDATE,0,0,0,0,-0.08042454277655374,2
FALSE POSITIVE,0,1,0,0,-0.08122563821767681,4
FALSE POSITIVE,0,1,0,0,-0.08494272106448784,4
CANDIDATE,0,0,0,0,-0.0824753471058288,2
CANDIDATE,0,0,0,0,-0.08311622345872724,2
FALSE POSITIVE,0,0,1,0,0.05935058979059898,0
CANDIDATE,0,0,0,0,-0.08741009502314688,2
CANDIDATE,0,0,0,0,-0.07593840830626457,2
CANDIDATE,0,0,0,0,-0.08170629548235064,2
CANDIDATE,0,0,0,0,-0.08045658659419867,2
FALSE POSITIVE,0,0,1,0,0.06947643616639455,0
CANDIDATE,0,0,0,0,-0.08571177268796598,2
FALSE POSITIVE,1,0,0,1,-0.08016819223539437,5
FALSE POSITIVE,0,0,1,0,0.035029332198102676,0
CANDIDATE,0,0,0,0,-0.08439797616452416,2
FALSE POSITIVE,1,0,0,0,-0.013805445892759494,3
FALSE POSITIVE,1,0,0,1,-0.08558359741738629,5
CANDIDATE,0,0,0,0,-0.08798688374075549,2
CANDIDATE,0,0,0,0,-0.08260352237640849,2
FALSE POSITIVE,0,0,1,0,0.29477651802784594,0
FALSE POSITIVE,0,0,1,0,0.23837939897278201,0
FALSE POSITIVE,0,0,1,0,0.0867800976946528,0
FALSE POSITIVE,0,0,1,0,-0.04568904444945756,0
FALSE POSITIVE,0,0,1,1,0.19415893062278872,8
CANDIDATE,0,0,0,0,-0.08157812021177095,2
FALSE POSITIVE,1,0,0,0,0.032273563880639324,3
FALSE POSITIVE,0,0,1,0,0.056594821473135624,0
FALSE POSITIVE,1,0,1,1,-0.08173833929999558,8
FALSE POSITIVE,0,1,0,0,-0.08154607639412605,4
CANDIDATE,0,0,1,0,-0.02210479466279447,0
FALSE POSITIVE,0,0,1,0,0.04992970740299171,0
CANDIDATE,0,0,0,0,-0.0834687054528214,2
CANDIDATE,0,0,0,0,-0.08318031109401709,2
FALSE POSITIVE,1,0,0,1,-0.08542337832916168,5
FALSE POSITIVE,1,1,0,1,-0.08737805120550197,5
FALSE POSITIVE,0,1,0,0,-0.08551950978209645,4
CANDIDATE,0,0,0,0,-0.08353279308811123,2
CANDIDATE,0,0,0,0,-0.08465432670568354,2
FALSE POSITIVE,1,0,0,0,-0.08497476488213276,3
FALSE POSITIVE,0,0,1,0,0.0722322044838579,0
CANDIDATE,0,0,0,0,-0.08337257399988664,2
CANDIDATE,0,0,0,0,-0.08523111542329215,2
FALSE POSITIVE,1,0,0,1,-0.061070076919020444,5
FALSE POSITIVE,0,1,0,1,-0.08237921565289402,4
CANDIDATE,0,0,0,0,-0.08311622345872724,2
FALSE POSITIVE,1,0,1,1,-0.08318031109401709,8
FALSE POSITIVE,0,0,1,0,0.09299659831776778,0
CANDIDATE,0,0,0,0,-0.06068555110728137,2
CANDIDATE,0,0,0,0,-0.08667308721731366,2
FALSE POSITIVE,0,1,0,1,-0.046906709519964625,4
CANDIDATE,0,0,0,0,-0.03738969567942259,2
FALSE POSITIVE,1,0,0,0,-0.08686535012318321,3
FALSE POSITIVE,0,1,0,0,-0.013324788628085648,4
CANDIDATE,0,0,1,0,-0.04799619931989199,0
CANDIDATE,0,0,0,0,-0.08539133451151676,2
FALSE POSITIVE,0,0,1,0,0.11491456958689492,0
CANDIDATE,0,0,0,0,-0.0741439545181489,2
CANDIDATE,0,0,0,0,-0.08683330630553827,2
CANDIDATE,0,0,0,0,-0.08471841434097338,2
FALSE POSITIVE,0,1,0,0,0.12016975568066224,4
CANDIDATE,0,0,0,0,-0.07962344733543067,2
CANDIDATE,0,0,0,0,-0.08523111542329215,2
CANDIDATE,0,0,0,0,-0.08535929069387183,2
CANDIDATE,0,0,0,0,-0.0793670967942713,2
FALSE POSITIVE,0,1,0,1,0.003946829082527666,4
CANDIDATE,0,0,0,0,-0.08391731889985031,2
FALSE POSITIVE,1,1,0,1,-0.08356483690575617,5
FALSE POSITIVE,1,0,1,1,-0.013260700992795804,8
FALSE POSITIVE,0,0,0,1,-0.08167425166470572,5
CANDIDATE,0,0,0,0,-0.08173833929999558,2
FALSE POSITIVE,1,1,0,1,-0.08503885251742262,5
CANDIDATE,0,0,0,0,-0.08138585730590142,2
FALSE POSITIVE,0,1,0,0,-0.07943118442956114,4
CANDIDATE,0,0,0,0,-0.08523111542329215,2
CANDIDATE,0,0,0,0,0.025896844169299705,2
CANDIDATE,0,0,0,0,-0.08420571325865461,2
FALSE POSITIVE,1,0,0,1,-0.08551950978209645,5
CANDIDATE,0,0,0,0,-0.0854554221468066,2
CANDIDATE,0,0,0,0,-0.028257207650619617,2
CANDIDATE,0,0,0,0,-0.08417366944100971,2
FALSE POSITIVE,0,0,1,0,0.1266105630272917,0
CANDIDATE,0,0,0,0,-0.07757264300615563,2
CANDIDATE,0,0,0,0,-0.0837570998116257,2
FALSE POSITIVE,0,0,1,0,0.10930690149903344,0
FALSE POSITIVE,1,0,0,1,-0.08414162562336477,5
FALSE POSITIVE,0,0,1,0,-0.0140938402515638,0
CANDIDATE,0,0,0,0,-0.059019272589745396,2
FALSE POSITIVE,1,0,0,0,-0.04286918849670437,3
CANDIDATE,0,0,0,0,-0.0857438165056109,2
CANDIDATE,0,0,0,0,-0.08535929069387183,2
CANDIDATE,0,0,0,0,-0.08513498397035738,2
CANDIDATE,0,0,0,0,-0.08462228288803861,2
FALSE POSITIVE,1,0,1,1,-0.08446206379981401,8
FALSE POSITIVE,1,0,0,1,-0.08692943775847305,5
FALSE POSITIVE,0,0,1,0,0.15186109133149076,0
CANDIDATE,0,0,0,0,-0.08622447377028475,2
CANDIDATE,0,0,0,0,-0.08401345035278508,2
FALSE POSITIVE,0,0,0,1,-0.08564768505267613,5
CANDIDATE,0,0,0,0,-0.08468637052332846,2
CANDIDATE,0,0,0,0,-0.07536161958865596,2
CANDIDATE,0,0,0,0,-0.06876059315380188,2
CANDIDATE,0,0,0,0,-0.08141790112354635,2
CANDIDATE,0,0,0,0,-0.0806488495000682,2
FALSE POSITIVE,0,1,0,0,-0.08452615143510385,4
CANDIDATE,0,0,0,0,-0.08193060220586511,2
CANDIDATE,0,0,0,0,-0.0867051310349586,2
CANDIDATE,0,0,0,0,-0.08138585730590142,2
FALSE POSITIVE,1,0,0,0,-0.08683330630553827,3
CANDIDATE,0,0,0,0,-0.08388527508220539,2
FALSE POSITIVE,1,1,0,0,-0.03242290394445957,3
CANDIDATE,0,0,0,0,-0.0834687054528214,2
FALSE POSITIVE,0,1,0,0,-0.07917483388840175,4
CANDIDATE,0,0,0,0,-0.07645110938858334,2
FALSE POSITIVE,0,0,1,0,0.107416316257983,0
FALSE POSITIVE,1,0,1,0,-0.08612834231734998,7
FALSE POSITIVE,0,1,0,0,-0.08016819223539437,4
FALSE POSITIVE,0,1,0,0,-0.060012630936738004,4
FALSE POSITIVE,1,1,0,1,-0.08090520004122757,5
CANDIDATE,0,0,0,0,-0.08356483690575617,2
CANDIDATE,0,0,0,0,-0.08577586032325583,2
CANDIDATE,0,0,0,0,-0.08372505599398078,2
CANDIDATE,0,0,0,0,0.0016717180297381646,2
CANDIDATE,0,0,0,0,-0.0813538134882565,2
CANDIDATE,0,0,0,0,-0.08683330630553827,2
FALSE POSITIVE,0,0,1,0,0.005933545776512876,0
FALSE POSITIVE,0,0,1,0,0.05794066181422238,0
FALSE POSITIVE,0,1,0,0,-0.07763673064144547,4
FALSE POSITIVE,1,0,0,1,-0.08519907160564723,5
CANDIDATE,0,0,0,0,-0.07311855235351136,2
FALSE POSITIVE,1,1,0,0,0.3260512840492904,3
FALSE POSITIVE,0,0,1,0,0.19858097745778802,0
CANDIDATE,0,0,0,0,-0.0823471718352491,2
FALSE POSITIVE,0,0,1,0,0.09197119615313026,0
FALSE POSITIVE,0,1,0,0,-0.07971957878836544,4
CANDIDATE,0,0,0,0,-0.08426980089394447,2
FALSE POSITIVE,0,1,0,0,0.12814866627424795,4
FALSE POSITIVE,0,0,1,0,0.0790254938245815,0
FALSE POSITIVE,0,1,0,0,-0.006883981281456196,4
CANDIDATE,0,0,0,0,-0.08314826727637217,2
FALSE POSITIVE,0,0,1,0,-0.00047521775247166023,0
CANDIDATE,0,0,0,0,-0.07590636448861965,2
FALSE POSITIVE,1,0,1,0,2.0877242467142048,6
CANDIDATE,0,0,0,0,-0.07821351935905409,2
FALSE POSITIVE,1,1,0,0,-0.04222831214380591,3
FALSE POSITIVE,1,1,0,0,-0.0817703831176405,3
CANDIDATE,0,0,0,0,-0.06776723480680928,2
FALSE POSITIVE,0,0,1,0,-0.08439797616452416,0
FALSE POSITIVE,1,1,0,1,-0.08683330630553827,5
FALSE POSITIVE,1,1,0,1,-0.08314826727637217,5
CANDIDATE,0,0,0,0,-0.08622447377028475,2
CANDIDATE,0,0,0,0,-0.08084111240593773,2
FALSE POSITIVE,0,1,0,0,-0.08151403257648111,4
FALSE POSITIVE,1,0,0,1,-0.08269965382934326,5
FALSE POSITIVE,0,0,1,0,0.05057058375589018,0
FALSE POSITIVE,1,0,1,1,-0.08513498397035738,8
FALSE POSITIVE,0,0,1,0,0.0007424473180353984,0
FALSE POSITIVE,0,0,1,0,0.2353672801141593,0
FALSE POSITIVE,0,0,1,0,-0.014222015522143487,0
FALSE POSITIVE,0,1,0,0,0.10264178742888953,4
FALSE POSITIVE,0,0,1,0,0.321244711402552,0
FALSE POSITIVE,0,0,1,0,0.06688088693715581,0
FALSE POSITIVE,0,1,0,0,-0.08302009200579248,4
FALSE POSITIVE,0,0,1,0,0.20559857352202607,0
CANDIDATE,0,0,0,0,-0.08221899656466942,2
FALSE POSITIVE,0,0,1,0,-0.0030066793464205493,0
CANDIDATE,0,0,0,0,-0.08651286812908905,2
CANDIDATE,0,0,0,0,-0.08151403257648111,2
CANDIDATE,0,0,0,0,-0.08667308721731366,2
CANDIDATE,0,0,0,0,-0.07523344431807627,2
FALSE POSITIVE,1,0,1,0,0.019936694087344088,7
FALSE POSITIVE,0,0,1,0,0.022051586051908975,0
FALSE POSITIVE,1,0,0,0,-0.08606425468206014,3
FALSE POSITIVE,1,1,0,0,-0.03053231870340913,3
FALSE POSITIVE,1,0,0,0,-0.08202673365879988,3
FALSE POSITIVE,1,1,0,0,-0.08170629548235064,3
FALSE POSITIVE,1,1,0,0,-0.08241125947053896,3
FALSE POSITIVE,1,0,0,1,-0.07968753497072052,5
CANDIDATE,0,0,0,0,-0.08510294015271246,2
FALSE POSITIVE,1,0,0,1,-0.08692943775847305,5
FALSE POSITIVE,1,0,0,1,0.4376278570889113,5
CANDIDATE,0,0,0,0,-0.0697539515007945,2
FALSE POSITIVE,0,0,1,0,7.718624102368242,6
CANDIDATE,0,0,0,0,-0.08619242995263983,2
CANDIDATE,0,0,0,0,-0.08651286812908905,2
CANDIDATE,0,0,0,0,-0.08016819223539437,2
CANDIDATE,0,0,0,0,-0.08513498397035738,2
FALSE POSITIVE,0,0,1,0,0.09386178139418071,0
CANDIDATE,0,0,0,0,-0.08535929069387183,2
FALSE POSITIVE,0,0,1,0,0.05137167919701324,0
FALSE POSITIVE,1,0,1,1,-0.06376175760119396,8
CANDIDATE,0,0,0,0,-0.08641673667615428,2
FALSE POSITIVE,0,0,0,1,-0.011914860651709058,5
CANDIDATE,0,0,0,0,-0.07664337229445287,2
FALSE POSITIVE,0,1,0,0,-0.02559757078609104,4
CANDIDATE,0,0,0,0,-0.08404549417043,2
FALSE POSITIVE,0,0,0,1,-0.08625651758792967,5
FALSE POSITIVE,0,0,1,0,0.05681912819665009,0
CANDIDATE,0,0,0,0,-0.08561564123503122,2
FALSE POSITIVE,0,0,1,0,0.12289348018048064,0
CANDIDATE,0,0,0,0,-0.08385323126456047,2
CANDIDATE,0,0,0,0,-0.08180242693528542,2
FALSE POSITIVE,1,0,0,0,-0.08478250197626322,3
FALSE POSITIVE,1,0,0,1,-0.08523111542329215,5
CANDIDATE,0,0,0,0,-0.083628924541046,2
CANDIDATE,0,0,0,0,-0.07981571024130021,2
FALSE POSITIVE,1,0,0,1,-0.08641673667615428,5
CANDIDATE,0,0,0,0,-0.08080906858829282,2
FALSE POSITIVE,0,0,1,0,0.11427369323399644,0
FALSE POSITIVE,0,0,1,0,-0.025181001156707048,0
FALSE POSITIVE,0,0,1,0,0.05746000454954855,0
CANDIDATE,0,0,0,0,-0.08439797616452416,2
CANDIDATE,0,0,0,0,-0.08404549417043,2
FALSE POSITIVE,1,0,0,1,-0.0865769557643789,5
FALSE POSITIVE,0,0,1,0,-0.07292628944764183,0
FALSE POSITIVE,1,0,1,0,0.6023330797838138,6
CANDIDATE,0,0,0,0,-0.0710357042065914,2
FALSE POSITIVE,0,1,0,0,-0.028513558191779004,4
CANDIDATE,0,0,0,0,-0.08378914362927063,2
CANDIDATE,0,0,0,0,-0.08561564123503122,2
FALSE POSITIVE,1,0,1,0,0.002152375294412,7
CANDIDATE,0,0,0,0,-0.08462228288803861,2
CANDIDATE,0,0,0,0,-0.08779462083488596,2
FALSE POSITIVE,0,0,1,0,0.04826342888545573,0
FALSE POSITIVE,1,1,0,0,-0.0867051310349586,3
FALSE POSITIVE,0,1,0,0,-0.07872622044137284,4
FALSE POSITIVE,1,1,0,1,-0.08436593234687924,5
CANDIDATE,0,0,0,0,-0.07846986990021346,2
CANDIDATE,0,0,0,0,-0.08763440174666134,2
FALSE POSITIVE,1,0,0,0,-0.08901228590539302,3
